x,y,z
27,0,10.0
27,1,37.0
27,2,38.0
27,3,40.0
27,4,26.0
27,5,23.0
27,6,24.0
27,7,38.0
27,8,21.0
27,9,0.0
27,10,22.0
27,11,28.0
27,12,4.0
27,13,1.0
27,14,21.0
27,15,50.0
27,16,34.0
27,17,35.0
27,18,17.0
27,19,23.0
27,20,5.0
27,21,32.0
27,22,16.0
27,23,3.0
27,24,15.0
27,25,22.0
27,26,34.0
27,27,13.0
27,28,34.0
27,29,32.0
28,0,20.0
28,1,35.0
28,2,20.0
28,3,28.0
28,4,20.0
28,5,35.0
28,6,20.0
28,7,17.0
28,8,20.0
28,9,0.0
28,10,20.0
28,11,37.0
28,12,20.0
28,13,0.0
28,14,20.0
28,15,48.0
28,16,20.0
28,17,0.0
28,18,20.0
28,19,19.0
28,20,20.0
28,21,18.0
28,22,20.0
28,23,39.0
28,24,20.0
28,25,32.0
28,26,20.0
28,27,2.0
28,28,20.0
28,29,16.0
29,0,6.0
29,1,35.0
29,2,21.0
29,3,16.0
29,4,21.0
29,5,0.0
29,6,14.0
29,7,11.0
29,8,6.0
29,9,4.0
29,10,26.0
29,11,42.0
29,12,0.0
29,13,0.0
29,14,9.0
29,15,21.0
29,16,23.0
29,17,0.0
29,18,10.0
29,19,20.0
29,20,0.0
29,21,17.0
29,22,24.0
29,23,38.0
29,24,47.0
29,25,16.0
29,26,10.0
29,27,11.0
29,28,0.0
29,29,12.0
