x,y,z
18,21,0
18,22,20
18,23,50
18,24,20
18,25,15
18,26,20
18,27,24
18,28,20
18,29,23
19,0,13
19,1,21
19,2,29
19,3,17
19,4,42
19,5,46
19,6,50
19,7,49
19,8,2
19,9,0
19,10,7
19,11,30
19,12,30
19,13,21
19,14,35
19,15,43
19,16,33
19,17,30
19,18,17
19,19,14
19,20,0
19,21,1
19,22,15
19,23,0
19,24,16
19,25,12
19,26,10
19,27,5
19,28,6
19,29,4
20,0,20
20,1,21
20,2,20
20,3,28
20,4,20
20,5,8
20,6,20
20,7,30
20,8,20
20,9,0
20,10,20
20,11,48
20,12,20
20,13,19
20,14,20
20,15,28
20,16,20
20,17,2
20,18,20
20,19,23
20,20,20
20,21,41
20,22,20
20,23,6
20,24,20
20,25,24
20,26,20
20,27,16
20,28,20
20,29,31
21,0,38
21,1,50
21,2,13
21,3,0
21,4,10
21,5,4
21,6,11
21,7,20
21,8,9
21,9,13
21,10,2
21,11,35
21,12,25
21,13,15
21,14,11
21,15,15
21,16,9
21,17,10
21,18,31
21,19,41
21,20,50
21,21,42
21,22,37
21,23,14
21,24,29
21,25,33
21,26,43
21,27,9
21,28,43
21,29,44
22,0,20
22,1,45
22,2,20
22,3,1
22,4,20
22,5,31
22,6,20
22,7,27
22,8,20
22,9,23
22,10,20
22,11,9
22,12,20
22,13,26
22,14,20
22,15,31
22,16,20
22,17,37
22,18,20
22,19,0
22,20,20
22,21,32
22,22,20
22,23,1
22,24,20
22,25,28
22,26,20
22,27,19
22,28,20
22,29,39
23,0,7
23,1,25
23,2,40
23,3,32
23,4,10
23,5,30
23,6,36
23,7,38
23,8,40
23,9,21
23,10,8
23,11,7
23,12,9
23,13,25
23,14,1
23,15,16
23,16,4
23,17,18
23,18,13
23,19,9
23,20,15
23,21,19
23,22,30
23,23,0
23,24,1
23,25,30
23,26,14
23,27,0
23,28,5
23,29,17
24,0,20
24,1,6
24,2,20
24,3,23
24,4,20
24,5,46
24,6,20
24,7,31
24,8,20
24,9,13
24,10,20
24,11,22
24,12,20
24,13,23
24,14,20
24,15,11
24,16,20
24,17,11
24,18,20
24,19,21
24,20,20
24,21,24
24,22,20
24,23,0
24,24,20
24,25,44
24,26,20
24,27,10
24,28,20
24,29,23
25,0,14
25,1,13
25,2,9
25,3,1
25,4,34
25,5,39
25,6,34
25,7,22
25,8,28
25,9,38
25,10,29
25,11,6
25,12,17
25,13,15
25,14,24
25,15,40
25,16,37
25,17,30
25,18,39
25,19,21
25,20,8
25,21,25
25,22,38
25,23,20
25,24,36
25,25,40
25,26,11
25,27,6
25,28,33
25,29,28
26,0,20
26,1,23
26,2,20
26,3,0
26,4,20
26,5,38
26,6,20
26,7,22
26,8,20
26,9,33
26,10,20
26,11,10
26,12,20
26,13,0
26,14,20
26,15,23
26,16,20
26,17,24
26,18,20
26,19,24
26,20,20
26,21,17
26,22,20
26,23,28
26,24,20
26,25,38
26,26,20
26,27,0
26,28,20
26,29,20
27,0,10
27,1,40
27,2,30
27,3,4
27,4,27
27,5,44
27,6,15
27,7,0
27,8,18
27,9,21
27,10,22
27,11,26
27,12,0
27,13,0
27,14,28
27,15,28
27,16,17
27,17,12
27,18,38
27,19,12
27,20,0
27,21,12
27,22,22
27,23,19
27,24,31
27,25,12
27,26,7
27,27,17
27,28,29
27,29,12
28,0,20
28,1,27
28,2,20
28,3,0
28,4,20
28,5,39
28,6,20
28,7,9
28,8,20
28,9,13
28,10,20
28,11,41
28,12,20
28,13,6
28,14,20
28,15,26
28,16,20
28,17,23
28,18,20
28,19,16
28,20,20
28,21,19
28,22,20
28,23,21
28,24,20
28,25,0
28,26,20
28,27,33
28,28,20
28,29,4
29,0,30
29,1,28
29,2,36
29,3,3
29,4,2
29,5,2
29,6,0
29,7,12
29,8,23
29,9,30
29,10,50
29,11,7
29,12,15
29,13,0
29,14,0
29,15,5
29,16,39
29,17,34
29,18,17
29,19,31
29,20,31
29,21,36
29,22,7
29,23,0
29,24,0
29,25,0
29,26,35
29,27,18
29,28,0
29,29,25
