x,y,z
8,19,0
8,20,20
8,21,12
8,22,20
8,23,24
8,24,20
8,25,10
8,26,20
8,27,41
8,28,20
8,29,16
9,0,30
9,1,48
9,2,41
9,3,0
9,4,12
9,5,33
9,6,33
9,7,16
9,8,34
9,9,38
9,10,28
9,11,21
9,12,0
9,13,1
9,14,4
9,15,12
9,16,0
9,17,22
9,18,12
9,19,14
9,20,8
9,21,34
9,22,48
9,23,50
9,24,40
9,25,24
9,26,9
9,27,17
9,28,16
9,29,7
10,0,20
10,1,45
10,2,20
10,3,18
10,4,20
10,5,38
10,6,20
10,7,2
10,8,20
10,9,1
10,10,20
10,11,36
10,12,20
10,13,0
10,14,20
10,15,28
10,16,20
10,17,17
10,18,20
10,19,10
10,20,20
10,21,30
10,22,20
10,23,13
10,24,20
10,25,29
10,26,20
10,27,20
10,28,20
10,29,24
11,0,24
11,1,38
11,2,4
11,3,23
11,4,21
11,5,37
11,6,30
11,7,14
11,8,37
11,9,23
11,10,21
11,11,39
11,12,16
11,13,30
11,14,17
11,15,37
11,16,41
11,17,21
11,18,27
11,19,16
11,20,35
11,21,20
11,22,9
11,23,9
11,24,0
11,25,0
11,26,13
11,27,22
11,28,27
11,29,19
12,0,20
12,1,37
12,2,20
12,3,18
12,4,20
12,5,4
12,6,20
12,7,26
12,8,20
12,9,20
12,10,20
12,11,0
12,12,20
12,13,40
12,14,20
12,15,0
12,16,20
12,17,33
12,18,20
12,19,18
12,20,20
12,21,0
12,22,20
12,23,39
12,24,20
12,25,8
12,26,20
12,27,16
12,28,20
12,29,6
13,0,14
13,1,20
13,2,16
13,3,29
13,4,18
13,5,6
13,6,20
13,7,10
13,8,16
13,9,5
13,10,31
13,11,28
13,12,23
13,13,28
13,14,2
13,15,10
13,16,35
13,17,0
13,18,2
13,19,23
13,20,0
13,21,0
13,22,15
13,23,50
13,24,50
13,25,0
13,26,0
13,27,6
13,28,0
13,29,8
14,0,20
14,1,30
14,2,20
14,3,0
14,4,20
14,5,13
14,6,20
14,7,13
14,8,20
14,9,25
14,10,20
14,11,46
14,12,20
14,13,13
14,14,20
14,15,40
14,16,20
14,17,0
14,18,20
14,19,48
14,20,20
14,21,0
14,22,20
14,23,22
14,24,20
14,25,18
14,26,20
14,27,21
14,28,20
14,29,30
15,0,11
15,1,31
15,2,30
15,3,11
15,4,0
15,5,24
15,6,50
15,7,28
15,8,28
15,9,7
15,10,5
15,11,29
15,12,28
15,13,7
15,14,6
15,15,22
15,16,27
15,17,20
15,18,4
15,19,27
15,20,0
15,21,0
15,22,4
15,23,11
15,24,30
15,25,38
15,26,45
15,27,32
15,28,36
15,29,42
16,0,20
16,1,27
16,2,20
16,3,12
16,4,20
16,5,20
16,6,20
16,7,35
16,8,20
16,9,17
16,10,20
16,11,26
16,12,20
16,13,24
16,14,20
16,15,0
16,16,20
16,17,16
16,18,20
16,19,33
16,20,20
16,21,22
16,22,20
16,23,22
16,24,20
16,25,37
16,26,20
16,27,6
16,28,20
16,29,38
17,0,27
17,1,34
17,2,21
17,3,20
17,4,9
17,5,0
17,6,0
17,7,20
17,8,41
17,9,34
17,10,19
17,11,19
17,12,17
17,13,9
17,14,31
17,15,27
17,16,30
17,17,16
17,18,32
17,19,49
17,20,33
17,21,10
17,22,24
17,23,20
17,24,40
17,25,19
17,26,26
17,27,11
17,28,27
17,29,36
18,0,20
18,1,3
18,2,20
18,3,0
18,4,20
18,5,29
18,6,20
18,7,28
18,8,20
18,9,16
18,10,20
18,11,22
18,12,20
18,13,7
18,14,20
18,15,50
18,16,20
18,17,0
18,18,20
18,19,31
18,20,20
18,21,5
18,22,20
18,23,36
18,24,20
18,25,14
18,26,20
18,27,15
18,28,20
18,29,10
19,0,6
19,1,8
19,2,25
19,3,12
19,4,16
19,5,49
19,6,36
19,7,21
19,8,15
19,9,34
19,10,10
19,11,8
19,12,25
19,13,14
19,14,34
19,15,17
19,16,13
19,17,12
19,18,0
19,19,3
19,20,18
19,21,0
19,22,10
19,23,25
19,24,35
19,25,19
19,26,41
19,27,21
19,28,0
19,29,19
20,0,20
20,1,19
20,2,20
20,3,7
20,4,20
20,5,37
20,6,20
20,7,28
20,8,20
20,9,13
20,10,20
20,11,20
20,12,20
20,13,21
20,14,20
20,15,14
20,16,20
20,17,37
20,18,20
20,19,3
20,20,20
20,21,36
20,22,20
20,23,0
20,24,20
20,25,15
20,26,20
20,27,16
20,28,20
20,29,15
21,0,34
21,1,50
21,2,9
21,3,28
21,4,36
21,5,15
21,6,9
21,7,13
21,8,4
21,9,21
21,10,9
21,11,35
21,12,35
21,13,0
21,14,1
21,15,0
21,16,18
21,17,40
21,18,44
21,19,38
21,20,31
21,21,37
21,22,23
21,23,18
21,24,5
21,25,46
21,26,25
21,27,27
21,28,28
21,29,2
22,0,20
22,1,19
22,2,20
22,3,20
22,4,20
22,5,23
22,6,20
22,7,0
22,8,20
22,9,30
22,10,20
22,11,50
22,12,20
22,13,17
22,14,20
22,15,13
22,16,20
22,17,44
22,18,20
22,19,24
22,20,20
22,21,0
22,22,20
22,23,0
22,24,20
22,25,38
22,26,20
22,27,20
22,28,20
22,29,0
23,0,14
23,1,47
23,2,37
23,3,24
23,4,11
23,5,6
23,6,50
23,7,26
23,8,10
23,9,33
23,10,28
23,11,25
23,12,10
23,13,8
23,14,15
23,15,28
23,16,20
23,17,26
23,18,19
23,19,7
23,20,0
23,21,0
23,22,4
23,23,10
23,24,16
23,25,14
23,26,40
23,27,26
23,28,20
23,29,13
24,0,20
24,1,27
24,2,20
24,3,8
24,4,20
24,5,0
24,6,20
24,7,43
24,8,20
24,9,0
24,10,20
24,11,26
24,12,20
24,13,14
24,14,20
24,15,29
24,16,20
24,17,23
24,18,20
24,19,43
24,20,20
24,21,22
24,22,20
24,23,35
24,24,20
24,25,15
24,26,20
24,27,15
24,28,20
24,29,0
25,0,5
25,1,5
25,2,25
25,3,43
25,4,39
25,5,19
25,6,0
25,7,6
25,8,12
25,9,0
25,10,13
25,11,20
25,12,43
25,13,29
25,14,1
25,15,7
25,16,30
25,17,25
25,18,7
25,19,18
25,20,25
25,21,10
25,22,13
25,23,28
25,24,35
25,25,28
25,26,13
25,27,12
25,28,17
25,29,13
26,0,20
26,1,8
26,2,20
26,3,17
26,4,20
26,5,12
26,6,20
26,7,17
26,8,20
26,9,29
26,10,20
26,11,36
26,12,20
26,13,27
26,14,20
26,15,17
26,16,20
26,17,50
26,18,20
26,19,26
26,20,20
26,21,2
26,22,20
26,23,26
26,24,20
26,25,3
26,26,20
26,27,39
26,28,20
26,29,34
27,0,4
27,1,0
27,2,1
27,3,7
27,4,7
27,5,8
27,6,37
27,7,43
27,8,38
27,9,19
27,10,23
27,11,21
27,12,0
27,13,19
27,14,47
27,15,26
27,16,35
27,17,34
27,18,5
27,19,0
27,20,11
27,21,18
27,22,15
27,23,17
27,24,17
27,25,27
27,26,27
27,27,13
27,28,22
27,29,17
28,0,20
28,1,12
28,2,20
28,3,32
28,4,20
28,5,16
28,6,20
28,7,22
28,8,20
28,9,13
28,10,20
28,11,21
28,12,20
28,13,29
28,14,20
28,15,44
28,16,20
28,17,0
28,18,20
28,19,5
28,20,20
28,21,43
28,22,20
28,23,20
28,24,20
28,25,9
28,26,20
28,27,36
28,28,20
28,29,42
29,0,46
29,1,33
29,2,30
29,3,34
29,4,22
29,5,11
29,6,7
29,7,7
29,8,0
29,9,31
29,10,16
29,11,6
29,12,0
29,13,17
29,14,13
29,15,31
29,16,39
29,17,32
29,18,38
29,19,34
29,20,9
29,21,29
29,22,24
29,23,32
29,24,34
29,25,5
29,26,15
29,27,28
29,28,2
29,29,32
