x,y,z
9,28,14
9,29,33
10,0,22
10,1,43
10,2,39
10,3,6
10,4,18
10,5,11
10,6,16
10,7,15
10,8,0
10,9,2
10,10,7
10,11,14
10,12,30
10,13,50
10,14,23
10,15,17
10,16,1
10,17,28
10,18,12
10,19,17
10,20,6
10,21,17
10,22,36
10,23,39
10,24,27
10,25,26
10,26,28
10,27,27
10,28,26
10,29,26
11,0,23
11,1,30
11,2,38
11,3,14
11,4,9
11,5,14
11,6,43
11,7,30
11,8,7
11,9,2
11,10,16
11,11,39
11,12,22
11,13,26
11,14,3
11,15,10
11,16,15
11,17,16
11,18,19
11,19,22
11,20,16
11,21,14
11,22,28
11,23,28
11,24,13
11,25,18
11,26,9
11,27,31
11,28,15
11,29,30
12,0,11
12,1,2
12,2,24
12,3,27
12,4,33
12,5,26
12,6,28
12,7,27
12,8,23
12,9,6
12,10,15
12,11,15
12,12,28
12,13,12
12,14,5
12,15,0
12,16,21
12,17,47
12,18,49
12,19,20
12,20,14
12,21,13
12,22,18
12,23,16
12,24,5
12,25,5
12,26,18
12,27,38
12,28,37
12,29,38
13,0,10
13,1,0
13,2,1
13,3,18
13,4,27
13,5,22
13,6,6
13,7,12
13,8,11
13,9,4
13,10,2
13,11,0
13,12,19
13,13,11
13,14,1
13,15,0
13,16,27
13,17,32
13,18,29
13,19,21
13,20,0
13,21,6
13,22,11
13,23,0
13,24,3
13,25,3
13,26,18
13,27,27
13,28,10
13,29,9
14,0,20
14,1,10
14,2,0
14,3,31
14,4,21
14,5,20
14,6,11
14,7,20
14,8,11
14,9,17
14,10,5
14,11,33
14,12,32
14,13,22
14,14,20
14,15,12
14,16,10
14,17,15
14,18,20
14,19,10
14,20,20
14,21,20
14,22,22
14,23,17
14,24,21
14,25,23
14,26,31
14,27,31
14,28,20
14,29,2
15,0,37
15,1,29
15,2,7
15,3,9
15,4,25
15,5,23
15,6,5
15,7,38
15,8,44
15,9,27
15,10,32
15,11,36
15,12,34
15,13,39
15,14,33
15,15,36
15,16,13
15,17,36
15,18,34
15,19,37
15,20,33
15,21,31
15,22,31
15,23,30
15,24,39
15,25,34
15,26,40
15,27,35
15,28,13
15,29,12
16,0,44
16,1,38
16,2,34
16,3,19
16,4,11
16,5,7
16,6,30
16,7,38
16,8,50
16,9,38
16,10,42
16,11,36
16,12,35
16,13,24
16,14,23
16,15,32
16,16,39
16,17,37
16,18,41
16,19,34
16,20,38
16,21,15
16,22,6
16,23,17
16,24,48
16,25,50
16,26,34
16,27,21
16,28,8
16,29,0
17,0,41
17,1,16
17,2,37
17,3,33
17,4,19
17,5,10
17,6,9
17,7,22
17,8,41
17,9,13
17,10,22
17,11,32
17,12,25
17,13,10
17,14,18
17,15,35
17,16,36
17,17,37
17,18,37
17,19,37
17,20,37
17,21,38
17,22,4
17,23,6
17,24,39
17,25,33
17,26,39
17,27,26
17,28,19
17,29,17
18,0,30
18,1,15
18,2,14
18,3,26
18,4,6
18,5,0
18,6,9
18,7,9
18,8,14
18,9,23
18,10,19
18,11,9
18,12,15
18,13,17
18,14,20
18,15,29
18,16,25
18,17,38
18,18,39
18,19,38
18,20,34
18,21,38
18,22,35
18,23,1
18,24,4
18,25,13
18,26,36
18,27,21
18,28,20
18,29,25
19,0,16
19,1,22
19,2,31
19,3,36
19,4,34
19,5,19
19,6,10
19,7,3
19,8,1
19,9,5
19,10,4
19,11,19
19,12,21
19,13,7
19,14,37
19,15,50
19,16,39
19,17,37
19,18,37
19,19,37
19,20,37
19,21,36
19,22,14
19,23,0
19,24,14
19,25,17
19,26,31
19,27,34
19,28,41
19,29,37
20,0,1
20,1,22
20,2,31
20,3,25
20,4,21
20,5,32
20,6,3
20,7,20
20,8,0
20,9,10
20,10,12
20,11,28
20,12,6
20,13,28
20,14,36
20,15,35
20,16,50
20,17,44
20,18,38
20,19,39
20,20,38
20,21,8
20,22,28
20,23,5
20,24,3
20,25,30
20,26,11
20,27,8
20,28,28
20,29,47
21,0,20
21,1,36
21,2,18
21,3,23
21,4,35
21,5,39
21,6,41
21,7,20
21,8,24
21,9,9
21,10,33
21,11,14
21,12,19
21,13,3
21,14,20
21,15,22
21,16,38
21,17,24
21,18,37
21,19,0
21,20,37
21,21,20
21,22,26
21,23,14
21,24,14
21,25,28
21,26,31
21,27,18
21,28,20
21,29,36
22,0,13
22,1,4
22,2,12
22,3,11
22,4,22
22,5,42
22,6,43
22,7,34
22,8,37
22,9,26
22,10,26
22,11,31
22,12,1
22,13,0
22,14,0
22,15,22
22,16,34
22,17,6
22,18,7
22,19,0
22,20,41
22,21,39
22,22,41
22,23,29
22,24,8
22,25,17
22,26,26
22,27,20
22,28,24
22,29,38
23,0,19
23,1,19
23,2,2
23,3,20
23,4,11
23,5,42
23,6,45
23,7,27
23,8,25
23,9,22
23,10,30
23,11,19
23,12,13
23,13,0
23,14,0
23,15,8
23,16,29
23,17,30
23,18,8
23,19,40
23,20,42
23,21,39
23,22,38
23,23,40
23,24,32
23,25,30
23,26,30
23,27,27
23,28,34
23,29,49
24,0,29
24,1,14
24,2,15
24,3,26
24,4,26
24,5,42
24,6,36
24,7,30
24,8,15
24,9,11
24,10,26
24,11,17
24,12,4
24,13,3
24,14,15
24,15,30
24,16,27
24,17,30
24,18,44
24,19,39
24,20,39
24,21,39
24,22,41
24,23,41
24,24,27
24,25,32
24,26,30
24,27,20
24,28,26
24,29,29
25,0,25
25,1,4
25,2,5
25,3,8
25,4,34
25,5,18
25,6,32
25,7,24
25,8,9
25,9,18
25,10,25
25,11,0
25,12,0
25,13,13
25,14,35
25,15,34
25,16,33
25,17,42
25,18,40
25,19,40
25,20,40
25,21,38
25,22,43
25,23,42
25,24,20
25,25,14
25,26,16
25,27,31
25,28,5
25,29,16
26,0,12
26,1,0
26,2,1
26,3,5
26,4,5
26,5,20
26,6,28
26,7,28
26,8,23
26,9,29
26,10,43
26,11,33
26,12,29
26,13,35
26,14,37
26,15,40
26,16,28
26,17,32
26,18,27
26,19,40
26,20,42
26,21,37
26,22,41
26,23,13
26,24,26
26,25,22
26,26,20
26,27,16
26,28,13
26,29,12
27,0,7
27,1,10
27,2,13
27,3,0
27,4,2
27,5,21
27,6,36
27,7,18
27,8,20
27,9,9
27,10,35
27,11,32
27,12,29
27,13,33
27,14,12
27,15,23
27,16,16
27,17,35
27,18,38
27,19,40
27,20,43
27,21,42
27,22,44
27,23,41
27,24,18
27,25,22
27,26,26
27,27,45
27,28,9
27,29,0
28,0,20
28,1,19
28,2,18
28,3,18
28,4,15
28,5,29
28,6,30
28,7,20
28,8,5
28,9,9
28,10,18
28,11,13
28,12,26
28,13,26
28,14,20
28,15,2
28,16,15
28,17,19
28,18,21
28,19,26
28,20,42
28,21,20
28,22,28
28,23,13
28,24,15
28,25,9
28,26,33
28,27,28
28,28,20
28,29,6
29,0,43
29,1,32
29,2,32
29,3,34
29,4,21
29,5,41
29,6,27
29,7,12
29,8,16
29,9,0
29,10,8
29,11,17
29,12,21
29,13,33
29,14,0
29,15,6
29,16,4
29,17,3
29,18,17
29,19,25
29,20,33
29,21,28
29,22,21
29,23,0
29,24,12
29,25,15
29,26,34
29,27,31
29,28,15
29,29,25
