x,y,z
10,0,14
10,1,16
10,2,0
10,3,23
10,4,20
10,5,15
10,6,10
10,7,39
10,8,28
10,9,44
10,10,25
10,11,12
10,12,2
10,13,22
10,14,17
10,15,41
10,16,36
10,17,39
10,18,11
10,19,14
10,20,43
10,21,23
10,22,17
10,23,0
10,24,12
10,25,27
10,26,36
10,27,40
10,28,7
10,29,12
11,0,30
11,1,17
11,2,13
11,3,32
11,4,26
11,5,35
11,6,12
11,7,17
11,8,29
11,9,26
11,10,24
11,11,19
11,12,20
11,13,21
11,14,7
11,15,30
11,16,34
11,17,24
11,18,27
11,19,35
11,20,35
11,21,24
11,22,15
11,23,0
11,24,19
11,25,23
11,26,50
11,27,50
11,28,18
11,29,8
12,0,24
12,1,17
12,2,27
12,3,30
12,4,48
12,5,41
12,6,5
12,7,14
12,8,20
12,9,21
12,10,9
12,11,24
12,12,17
12,13,0
12,14,0
12,15,21
12,16,24
12,17,39
12,18,32
12,19,31
12,20,13
12,21,8
12,22,9
12,23,9
12,24,16
12,25,7
12,26,35
12,27,26
12,28,22
12,29,15
13,0,1
13,1,36
13,2,18
13,3,21
13,4,46
13,5,42
13,6,28
13,7,27
13,8,18
13,9,24
13,10,16
13,11,30
13,12,33
13,13,1
13,14,14
13,15,3
13,16,48
13,17,31
13,18,30
13,19,4
13,20,15
13,21,5
13,22,26
13,23,21
13,24,15
13,25,0
13,26,21
13,27,3
13,28,15
13,29,10
14,0,20
14,1,28
14,2,13
14,3,21
14,4,28
14,5,43
14,6,25
14,7,20
14,8,9
14,9,8
14,10,20
14,11,24
14,12,33
14,13,19
14,14,20
14,15,15
14,16,40
14,17,32
14,18,22
14,19,4
14,20,12
14,21,20
14,22,44
14,23,44
14,24,21
14,25,26
14,26,17
14,27,15
14,28,20
14,29,0
15,0,31
15,1,34
15,2,24
15,3,16
15,4,16
15,5,10
15,6,15
15,7,12
15,8,21
15,9,0
15,10,1
15,11,27
15,12,11
15,13,27
15,14,30
15,15,30
15,16,32
15,17,15
15,18,10
15,19,10
15,20,13
15,21,7
15,22,47
15,23,40
15,24,40
15,25,37
15,26,35
15,27,25
15,28,33
15,29,11
16,0,31
16,1,42
16,2,31
16,3,18
16,4,12
16,5,11
16,6,29
16,7,4
16,8,9
16,9,9
16,10,7
16,11,15
16,12,6
16,13,25
16,14,11
16,15,6
16,16,0
16,17,8
16,18,14
16,19,5
16,20,0
16,21,14
16,22,35
16,23,45
16,24,30
16,25,43
16,26,48
16,27,45
16,28,37
16,29,15
17,0,12
17,1,37
17,2,32
17,3,29
17,4,1
17,5,5
17,6,26
17,7,11
17,8,10
17,9,25
17,10,31
17,11,22
17,12,12
17,13,6
17,14,19
17,15,0
17,16,0
17,17,5
17,18,3
17,19,22
17,20,0
17,21,3
17,22,32
17,23,23
17,24,30
17,25,31
17,26,35
17,27,36
17,28,25
17,29,15
18,0,27
18,1,50
18,2,34
18,3,26
18,4,28
18,5,6
18,6,32
18,7,15
18,8,23
18,9,13
18,10,39
18,11,27
18,12,9
18,13,25
18,14,35
18,15,26
18,16,14
18,17,22
18,18,23
18,19,43
18,20,22
18,21,29
18,22,30
18,23,18
18,24,15
18,25,35
18,26,17
18,27,5
18,28,15
18,29,13
19,0,4
19,1,5
19,2,35
19,3,5
19,4,23
19,5,14
19,6,8
19,7,23
19,8,11
19,9,20
19,10,10
19,11,16
19,12,14
19,13,7
19,14,13
19,15,12
19,16,12
19,17,18
19,18,35
19,19,32
19,20,20
19,21,23
19,22,26
19,23,11
19,24,6
19,25,0
19,26,15
19,27,3
19,28,10
19,29,0
20,0,16
20,1,3
20,2,30
20,3,25
20,4,7
20,5,0
20,6,18
20,7,28
20,8,31
20,9,21
20,10,5
20,11,9
20,12,11
20,13,13
20,14,11
20,15,10
20,16,10
20,17,14
20,18,18
20,19,41
20,20,28
20,21,24
20,22,40
20,23,28
20,24,9
20,25,0
20,26,10
20,27,21
20,28,22
20,29,0
21,0,20
21,1,23
21,2,30
21,3,32
21,4,13
21,5,0
21,6,0
21,7,20
21,8,37
21,9,45
21,10,30
21,11,13
21,12,12
21,13,11
21,14,9
21,15,8
21,16,9
21,17,23
21,18,15
21,19,29
21,20,44
21,21,20
21,22,9
21,23,28
21,24,15
21,25,5
21,26,23
21,27,43
21,28,20
21,29,1
22,0,36
22,1,21
22,2,20
22,3,25
22,4,18
22,5,0
22,6,0
22,7,28
22,8,26
22,9,46
22,10,44
22,11,9
22,12,8
22,13,8
22,14,8
22,15,14
22,16,20
22,17,37
22,18,39
22,19,42
22,20,21
22,21,28
22,22,18
22,23,33
22,24,41
22,25,20
22,26,23
22,27,16
22,28,5
22,29,0
23,0,30
23,1,41
23,2,49
23,3,28
23,4,11
23,5,16
23,6,14
23,7,2
23,8,0
23,9,10
23,10,34
23,11,11
23,12,8
23,13,13
23,14,11
23,15,10
23,16,10
23,17,47
23,18,27
23,19,34
23,20,38
23,21,25
23,22,18
23,23,28
23,24,28
23,25,45
23,26,13
23,27,1
23,28,3
23,29,0
24,0,16
24,1,22
24,2,34
24,3,26
24,4,21
24,5,24
24,6,4
24,7,13
24,8,0
24,9,0
24,10,19
24,11,12
24,12,9
24,13,10
24,14,12
24,15,6
24,16,28
24,17,31
24,18,17
24,19,15
24,20,22
24,21,7
24,22,20
24,23,14
24,24,38
24,25,0
24,26,18
24,27,13
24,28,14
24,29,14
25,0,17
25,1,47
25,2,42
25,3,37
25,4,28
25,5,13
25,6,19
25,7,22
25,8,4
25,9,14
25,10,16
25,11,29
25,12,33
25,13,4
25,14,21
25,15,30
25,16,28
25,17,22
25,18,10
25,19,15
25,20,19
25,21,19
25,22,4
25,23,22
25,24,25
25,25,7
25,26,0
25,27,15
25,28,18
25,29,23
26,0,33
26,1,30
26,2,44
26,3,22
26,4,11
26,5,27
26,6,15
26,7,24
26,8,2
26,9,1
26,10,11
26,11,14
26,12,11
26,13,0
26,14,12
26,15,31
26,16,32
26,17,23
26,18,14
26,19,8
26,20,18
26,21,16
26,22,27
26,23,27
26,24,21
26,25,32
26,26,26
26,27,48
26,28,31
26,29,18
27,0,27
27,1,46
27,2,50
27,3,50
27,4,31
27,5,29
27,6,15
27,7,4
27,8,0
27,9,25
27,10,34
27,11,15
27,12,1
27,13,3
27,14,5
27,15,22
27,16,28
27,17,14
27,18,0
27,19,0
27,20,16
27,21,27
27,22,27
27,23,17
27,24,36
27,25,41
27,26,47
27,27,47
27,28,22
27,29,1
28,0,20
28,1,27
28,2,29
28,3,31
28,4,21
28,5,36
28,6,11
28,7,20
28,8,10
28,9,20
28,10,28
28,11,21
28,12,5
28,13,14
28,14,20
28,15,30
28,16,30
28,17,36
28,18,8
28,19,6
28,20,6
28,21,20
28,22,31
28,23,13
28,24,20
28,25,36
28,26,42
28,27,36
28,28,20
28,29,8
29,0,2
29,1,18
29,2,7
29,3,7
29,4,21
29,5,9
29,6,35
29,7,34
29,8,19
29,9,30
29,10,18
29,11,13
29,12,14
29,13,9
29,14,26
29,15,25
29,16,30
29,17,48
29,18,19
29,19,5
29,20,9
29,21,29
29,22,16
29,23,11
29,24,0
29,25,4
29,26,23
29,27,15
29,28,13
29,29,5
