x,y,z
20,29,1
21,0,20
21,1,13
21,2,9
21,3,7
21,4,16
21,5,36
21,6,33
21,7,20
21,8,31
21,9,30
21,10,20
21,11,3
21,12,39
21,13,43
21,14,43
21,15,42
21,16,39
21,17,37
21,18,7
21,19,25
21,20,34
21,21,20
21,22,0
21,23,10
21,24,6
21,25,16
21,26,23
21,27,36
21,28,20
21,29,16
22,0,1
22,1,1
22,2,0
22,3,1
22,4,5
22,5,19
22,6,44
22,7,21
22,8,30
22,9,32
22,10,12
22,11,0
22,12,0
22,13,42
22,14,40
22,15,44
22,16,32
22,17,17
22,18,18
22,19,12
22,20,43
22,21,28
22,22,17
22,23,32
22,24,39
22,25,25
22,26,37
22,27,27
22,28,21
22,29,19
23,0,0
23,1,0
23,2,0
23,3,0
23,4,9
23,5,22
23,6,15
23,7,29
23,8,33
23,9,30
23,10,41
23,11,0
23,12,40
23,13,21
23,14,21
23,15,13
23,16,7
23,17,21
23,18,17
23,19,21
23,20,27
23,21,49
23,22,25
23,23,28
23,24,38
23,25,38
23,26,29
23,27,11
23,28,16
23,29,47
24,0,21
24,1,0
24,2,7
24,3,6
24,4,20
24,5,23
24,6,32
24,7,19
24,8,43
24,9,41
24,10,43
24,11,42
24,12,44
24,13,40
24,14,27
24,15,2
24,16,0
24,17,18
24,18,22
24,19,30
24,20,14
24,21,39
24,22,10
24,23,9
24,24,15
24,25,7
24,26,12
24,27,17
24,28,8
24,29,22
25,0,26
25,1,25
25,2,22
25,3,19
25,4,24
25,5,33
25,6,21
25,7,25
25,8,45
25,9,39
25,10,41
25,11,41
25,12,46
25,13,40
25,14,20
25,15,14
25,16,0
25,17,12
25,18,37
25,19,42
25,20,22
25,21,12
25,22,15
25,23,0
25,24,15
25,25,41
25,26,13
25,27,20
25,28,23
25,29,31
26,0,24
26,1,32
26,2,15
26,3,22
26,4,19
26,5,12
26,6,31
26,7,9
26,8,41
26,9,40
26,10,40
26,11,45
26,12,44
26,13,42
26,14,14
26,15,0
26,16,13
26,17,12
26,18,29
26,19,34
26,20,5
26,21,0
26,22,0
26,23,2
26,24,26
26,25,42
26,26,27
26,27,2
26,28,30
26,29,21
27,0,9
27,1,9
27,2,19
27,3,15
27,4,16
27,5,11
27,6,14
27,7,14
27,8,43
27,9,42
27,10,43
27,11,42
27,12,42
27,13,11
27,14,45
27,15,2
27,16,8
27,17,43
27,18,21
27,19,10
27,20,0
27,21,0
27,22,24
27,23,34
27,24,21
27,25,28
27,26,11
27,27,0
27,28,6
27,29,33
28,0,20
28,1,13
28,2,27
28,3,23
28,4,5
28,5,7
28,6,20
28,7,20
28,8,31
28,9,43
28,10,43
28,11,44
28,12,45
28,13,27
28,14,20
28,15,14
28,16,19
28,17,27
28,18,5
28,19,8
28,20,0
28,21,20
28,22,39
28,23,34
28,24,21
28,25,13
28,26,10
28,27,14
28,28,20
28,29,24
29,0,25
29,1,12
29,2,18
29,3,25
29,4,27
29,5,23
29,6,24
29,7,20
29,8,33
29,9,28
29,10,30
29,11,14
29,12,22
29,13,44
29,14,30
29,15,18
29,16,36
29,17,34
29,18,33
29,19,15
29,20,12
29,21,32
29,22,32
29,23,17
29,24,6
29,25,0
29,26,11
29,27,12
29,28,0
29,29,16
