x,y,z
20,26,33.0
20,27,21.0
20,28,31.0
20,29,25.0
21,0,20.0
21,1,8.0
21,2,35.0
21,3,26.0
21,4,12.0
21,5,26.0
21,6,33.0
21,7,20.0
21,8,0.0
21,9,0.0
21,10,11.0
21,11,26.0
21,12,38.0
21,13,24.0
21,14,20.0
21,15,1.0
21,16,3.0
21,17,8.0
21,18,25.0
21,19,41.0
21,20,34.0
21,21,20.0
21,22,5.0
21,23,1.0
21,24,6.0
21,25,17.0
21,26,42.0
21,27,19.0
21,28,20.0
21,29,17.0
22,0,24.0
22,1,16.0
22,2,35.0
22,3,38.0
22,4,17.0
22,5,39.0
22,6,23.0
22,7,12.0
22,8,0.0
22,9,0.0
22,10,20.0
22,11,23.0
22,12,32.0
22,13,20.0
22,14,12.0
22,15,0.0
22,16,0.0
22,17,7.0
22,18,9.0
22,19,18.0
22,20,16.0
22,21,23.0
22,22,0.0
22,23,0.0
22,24,29.0
22,25,16.0
22,26,30.0
22,27,9.0
22,28,20.0
22,29,12.0
23,0,18.0
23,1,35.0
23,2,43.0
23,3,41.0
23,4,24.0
23,5,8.0
23,6,20.0
23,7,7.0
23,8,5.0
23,9,0.0
23,10,8.0
23,11,42.0
23,12,22.0
23,13,18.0
23,14,9.0
23,15,3.0
23,16,10.0
23,17,8.0
23,18,18.0
23,19,6.0
23,20,28.0
23,21,6.0
23,22,3.0
23,23,0.0
23,24,6.0
23,25,13.0
23,26,42.0
23,27,23.0
23,28,24.0
23,29,5.0
24,0,38.0
24,1,40.0
24,2,40.0
24,3,42.0
24,4,28.0
24,5,1.0
24,6,0.0
24,7,15.0
24,8,13.0
24,9,4.0
24,10,33.0
24,11,17.0
24,12,30.0
24,13,0.0
24,14,22.0
24,15,20.0
24,16,24.0
24,17,29.0
24,18,16.0
24,19,15.0
24,20,29.0
24,21,20.0
24,22,4.0
24,23,6.0
24,24,6.0
24,25,27.0
24,26,40.0
24,27,50.0
24,28,30.0
24,29,9.0
25,0,7.0
25,1,34.0
25,2,30.0
25,3,18.0
25,4,8.0
25,5,0.0
25,6,7.0
25,7,26.0
25,8,41.0
25,9,29.0
25,10,13.0
25,11,36.0
25,12,27.0
25,13,18.0
25,14,17.0
25,15,23.0
25,16,40.0
25,17,20.0
25,18,32.0
25,19,28.0
25,20,23.0
25,21,24.0
25,22,33.0
25,23,23.0
25,24,8.0
25,25,25.0
25,26,37.0
25,27,22.0
25,28,17.0
25,29,8.0
26,0,5.0
26,1,19.0
26,2,20.0
26,3,22.0
26,4,14.0
26,5,0.0
26,6,22.0
26,7,37.0
26,8,38.0
26,9,26.0
26,10,17.0
26,11,36.0
26,12,25.0
26,13,0.0
26,14,4.0
26,15,24.0
26,16,36.0
26,17,21.0
26,18,16.0
26,19,21.0
26,20,34.0
26,21,39.0
26,22,30.0
26,23,18.0
26,24,33.0
26,25,42.0
26,26,15.0
26,27,5.0
26,28,3.0
26,29,11.0
27,0,2.0
27,1,31.0
27,2,20.0
27,3,21.0
27,4,0.0
27,5,9.0
27,6,9.0
27,7,24.0
27,8,39.0
27,9,49.0
27,10,23.0
27,11,49.0
27,12,28.0
27,13,11.0
27,14,4.0
27,15,20.0
27,16,37.0
27,17,15.0
27,18,12.0
27,19,17.0
27,20,40.0
27,21,16.0
27,22,28.0
27,23,13.0
27,24,30.0
27,25,30.0
27,26,33.0
27,27,13.0
27,28,11.0
27,29,0.0
28,0,20.0
28,1,35.0
28,2,43.0
28,3,26.0
28,4,16.0
28,5,0.0
28,6,7.0
28,7,20.0
28,8,25.0
28,9,32.0
28,10,18.0
28,11,14.0
28,12,10.0
28,13,0.0
28,14,20.0
28,15,16.0
28,16,28.0
28,17,27.0
28,18,21.0
28,19,34.0
28,20,34.0
28,21,20.0
28,22,9.0
28,23,11.0
28,24,11.0
28,25,19.0
28,26,18.0
28,27,27.0
28,28,20.0
28,29,5.0
29,0,38.0
29,1,29.0
29,2,50.0
29,3,26.0
29,4,23.0
29,5,0.0
29,6,0.0
29,7,12.0
29,8,17.0
29,9,21.0
29,10,7.0
29,11,6.0
29,12,13.0
29,13,27.0
29,14,36.0
29,15,39.0
29,16,34.0
29,17,31.0
29,18,33.0
29,19,38.0
29,20,38.0
29,21,23.0
29,22,15.0
29,23,5.0
29,24,7.0
29,25,0.0
29,26,0.0
29,27,34.0
29,28,34.0
29,29,18.0
