x,y,z
27,0,28
27,1,25
27,2,19
27,3,27
27,4,0
27,5,15
27,6,29
27,7,22
27,8,35
27,9,17
27,10,41
27,11,29
27,12,27
27,13,33
27,14,25
27,15,9
27,16,10
27,17,5
27,18,2
27,19,15
27,20,23
27,21,34
27,22,23
27,23,11
27,24,22
27,25,26
27,26,30
27,27,20
27,28,10
27,29,6
28,0,20
28,1,14
28,2,26
28,3,25
28,4,4
28,5,10
28,6,18
28,7,20
28,8,17
28,9,19
28,10,15
28,11,29
28,12,20
28,13,11
28,14,20
28,15,24
28,16,1
28,17,10
28,18,18
28,19,43
28,20,33
28,21,20
28,22,0
28,23,6
28,24,7
28,25,23
28,26,33
28,27,25
28,28,20
28,29,35
29,0,32
29,1,18
29,2,24
29,3,16
29,4,10
29,5,13
29,6,19
29,7,23
29,8,20
29,9,9
29,10,2
29,11,19
29,12,12
29,13,0
29,14,1
29,15,6
29,16,17
29,17,25
29,18,27
29,19,41
29,20,21
29,21,27
29,22,14
29,23,0
29,24,0
29,25,0
29,26,18
29,27,33
29,28,16
29,29,38
