x,y,z
5,21,4.0
5,22,0.0
5,23,10.0
5,24,19.0
5,25,30.0
5,26,33.0
5,27,2.0
5,28,14.0
5,29,0.0
6,0,9.0
6,1,28.0
6,2,18.0
6,3,19.0
6,4,0.0
6,5,4.0
6,6,9.0
6,7,10.0
6,8,37.0
6,9,36.0
6,10,37.0
6,11,38.0
6,12,38.0
6,13,35.0
6,14,36.0
6,15,27.0
6,16,20.0
6,17,28.0
6,18,39.0
6,19,38.0
6,20,15.0
6,21,13.0
6,22,4.0
6,23,31.0
6,24,13.0
6,25,23.0
6,26,35.0
6,27,27.0
6,28,12.0
6,29,0.0
7,0,20.0
7,1,14.0
7,2,29.0
7,3,28.0
7,4,22.0
7,5,10.0
7,6,17.0
7,7,34.0
7,8,4.0
7,9,36.0
7,10,37.0
7,11,37.0
7,12,37.0
7,13,34.0
7,14,20.0
7,15,19.0
7,16,4.0
7,17,1.0
7,18,21.0
7,19,24.0
7,20,32.0
7,21,20.0
7,22,27.0
7,23,20.0
7,24,21.0
7,25,13.0
7,26,22.0
7,27,22.0
7,28,20.0
7,29,12.0
8,0,27.0
8,1,26.0
8,2,25.0
8,3,31.0
8,4,9.0
8,5,2.0
8,6,33.0
8,7,26.0
8,8,37.0
8,9,38.0
8,10,38.0
8,11,34.0
8,12,37.0
8,13,33.0
8,14,2.0
8,15,23.0
8,16,20.0
8,17,12.0
8,18,6.0
8,19,22.0
8,20,35.0
8,21,43.0
8,22,37.0
8,23,16.0
8,24,15.0
8,25,21.0
8,26,19.0
8,27,43.0
8,28,23.0
8,29,40.0
9,0,31.0
9,1,15.0
9,2,23.0
9,3,19.0
9,4,21.0
9,5,19.0
9,6,26.0
9,7,5.0
9,8,33.0
9,9,35.0
9,10,39.0
9,11,37.0
9,12,32.0
9,13,38.0
9,14,20.0
9,15,10.0
9,16,28.0
9,17,16.0
9,18,15.0
9,19,22.0
9,20,29.0
9,21,37.0
9,22,32.0
9,23,32.0
9,24,9.0
9,25,0.0
9,26,16.0
9,27,24.0
9,28,45.0
9,29,44.0
10,0,24.0
10,1,26.0
10,2,10.0
10,3,20.0
10,4,22.0
10,5,25.0
10,6,8.0
10,7,16.0
10,8,15.0
10,9,36.0
10,10,35.0
10,11,37.0
10,12,34.0
10,13,21.0
10,14,35.0
10,15,27.0
10,16,49.0
10,17,14.0
10,18,26.0
10,19,0.0
10,20,17.0
10,21,24.0
10,22,18.0
10,23,26.0
10,24,20.0
10,25,34.0
10,26,1.0
10,27,14.0
10,28,23.0
10,29,43.0
11,0,8.0
11,1,27.0
11,2,5.0
11,3,30.0
11,4,14.0
11,5,37.0
11,6,26.0
11,7,32.0
11,8,18.0
11,9,35.0
11,10,11.0
11,11,37.0
11,12,14.0
11,13,16.0
11,14,6.0
11,15,23.0
11,16,30.0
11,17,27.0
11,18,0.0
11,19,8.0
11,20,22.0
11,21,8.0
11,22,7.0
11,23,19.0
11,24,23.0
11,25,0.0
11,26,9.0
11,27,4.0
11,28,18.0
11,29,18.0
12,0,4.0
12,1,3.0
12,2,22.0
12,3,31.0
12,4,33.0
12,5,32.0
12,6,27.0
12,7,34.0
12,8,45.0
12,9,31.0
12,10,20.0
12,11,24.0
12,12,18.0
12,13,11.0
12,14,8.0
12,15,8.0
12,16,13.0
12,17,12.0
12,18,5.0
12,19,18.0
12,20,2.0
12,21,9.0
12,22,9.0
12,23,18.0
12,24,18.0
12,25,21.0
12,26,8.0
12,27,8.0
12,28,0.0
12,29,11.0
13,0,0.0
13,1,27.0
13,2,22.0
13,3,21.0
13,4,20.0
13,5,15.0
13,6,43.0
13,7,46.0
13,8,31.0
13,9,20.0
13,10,15.0
13,11,34.0
13,12,43.0
13,13,26.0
13,14,21.0
13,15,0.0
13,16,4.0
13,17,11.0
13,18,40.0
13,19,27.0
13,20,26.0
13,21,12.0
13,22,0.0
13,23,16.0
13,24,13.0
13,25,17.0
13,26,12.0
13,27,17.0
13,28,17.0
13,29,0.0
14,0,20.0
14,1,14.0
14,2,27.0
14,3,29.0
14,4,7.0
14,5,4.0
14,6,15.0
14,7,20.0
14,8,13.0
14,9,15.0
14,10,17.0
14,11,16.0
14,12,42.0
14,13,38.0
14,14,36.0
14,15,38.0
14,16,0.0
14,17,22.0
14,18,19.0
14,19,42.0
14,20,33.0
14,21,20.0
14,22,12.0
14,23,16.0
14,24,13.0
14,25,15.0
14,26,14.0
14,27,14.0
14,28,17.0
14,29,14.0
15,0,33.0
15,1,45.0
15,2,42.0
15,3,16.0
15,4,32.0
15,5,6.0
15,6,0.0
15,7,10.0
15,8,0.0
15,9,0.0
15,10,16.0
15,11,26.0
15,12,31.0
15,13,40.0
15,14,40.0
15,15,41.0
15,16,34.0
15,17,12.0
15,18,36.0
15,19,46.0
15,20,50.0
15,21,15.0
15,22,17.0
15,23,16.0
15,24,14.0
15,25,15.0
15,26,14.0
15,27,13.0
15,28,13.0
15,29,15.0
16,0,43.0
16,1,41.0
16,2,34.0
16,3,20.0
16,4,34.0
16,5,27.0
16,6,0.0
16,7,0.0
16,8,0.0
16,9,0.0
16,10,0.0
16,11,3.0
16,12,9.0
16,13,40.0
16,14,37.0
16,15,41.0
16,16,40.0
16,17,33.0
16,18,35.0
16,19,38.0
16,20,41.0
16,21,35.0
16,22,22.0
16,23,15.0
16,24,12.0
16,25,14.0
16,26,18.0
16,27,12.0
16,28,20.0
16,29,7.0
17,0,22.0
17,1,21.0
17,2,28.0
17,3,25.0
17,4,12.0
17,5,35.0
17,6,37.0
17,7,3.0
17,8,0.0
17,9,8.0
17,10,4.0
17,11,5.0
17,12,37.0
17,13,35.0
17,14,39.0
17,15,37.0
17,16,40.0
17,17,36.0
17,18,31.0
17,19,39.0
17,20,34.0
17,21,24.0
17,22,18.0
17,23,13.0
17,24,13.0
17,25,18.0
17,26,16.0
17,27,13.0
17,28,15.0
17,29,20.0
18,0,14.0
18,1,19.0
18,2,30.0
18,3,10.0
18,4,29.0
18,5,10.0
18,6,28.0
18,7,26.0
18,8,11.0
18,9,0.0
18,10,20.0
18,11,34.0
18,12,18.0
18,13,37.0
18,14,42.0
18,15,37.0
18,16,39.0
18,17,5.0
18,18,12.0
18,19,16.0
18,20,17.0
18,21,16.0
18,22,8.0
18,23,22.0
18,24,15.0
18,25,17.0
18,26,13.0
18,27,15.0
18,28,22.0
18,29,20.0
19,0,16.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,11.0
19,5,23.0
19,6,36.0
19,7,42.0
19,8,16.0
19,9,44.0
19,10,29.0
19,11,9.0
19,12,35.0
19,13,41.0
19,14,38.0
19,15,37.0
19,16,17.0
19,17,5.0
19,18,14.0
19,19,11.0
19,20,5.0
19,21,2.0
19,22,11.0
19,23,7.0
19,24,14.0
19,25,17.0
19,26,5.0
19,27,11.0
19,28,11.0
19,29,15.0
20,0,30.0
20,1,18.0
20,2,9.0
20,3,0.0
20,4,7.0
20,5,39.0
20,6,27.0
20,7,28.0
20,8,29.0
20,9,45.0
20,10,28.0
20,11,17.0
20,12,0.0
20,13,32.0
20,14,24.0
20,15,0.0
20,16,19.0
20,17,20.0
20,18,36.0
20,19,40.0
20,20,18.0
20,21,13.0
20,22,0.0
20,23,0.0
20,24,14.0
20,25,26.0
20,26,28.0
20,27,0.0
20,28,13.0
20,29,8.0
21,0,20.0
21,1,13.0
21,2,10.0
21,3,11.0
21,4,19.0
21,5,19.0
21,6,12.0
21,7,20.0
21,8,32.0
21,9,33.0
21,10,35.0
21,11,6.0
21,12,18.0
21,13,19.0
21,14,20.0
21,15,8.0
21,16,0.0
21,17,16.0
21,18,24.0
21,19,37.0
21,20,26.0
21,21,20.0
21,22,0.0
21,23,0.0
21,24,17.0
21,25,36.0
21,26,21.0
21,27,22.0
21,28,20.0
21,29,25.0
22,0,0.0
22,1,0.0
22,2,27.0
22,3,44.0
22,4,32.0
22,5,15.0
22,6,9.0
22,7,20.0
22,8,0.0
22,9,19.0
22,10,19.0
22,11,23.0
22,12,23.0
22,13,25.0
22,14,5.0
22,15,4.0
22,16,0.0
22,17,2.0
22,18,0.0
22,19,24.0
22,20,39.0
22,21,29.0
22,22,4.0
22,23,0.0
22,24,29.0
22,25,20.0
22,26,32.0
22,27,10.0
22,28,22.0
22,29,42.0
23,0,4.0
23,1,0.0
23,2,8.0
23,3,48.0
23,4,30.0
23,5,36.0
23,6,25.0
23,7,8.0
23,8,4.0
23,9,21.0
23,10,7.0
23,11,0.0
23,12,5.0
23,13,22.0
23,14,0.0
23,15,8.0
23,16,0.0
23,17,3.0
23,18,12.0
23,19,21.0
23,20,24.0
23,21,31.0
23,22,15.0
23,23,18.0
23,24,29.0
23,25,33.0
23,26,27.0
23,27,11.0
23,28,20.0
23,29,17.0
24,0,7.0
24,1,24.0
24,2,19.0
24,3,31.0
24,4,40.0
24,5,24.0
24,6,38.0
24,7,13.0
24,8,17.0
24,9,1.0
24,10,0.0
24,11,3.0
24,12,2.0
24,13,0.0
24,14,14.0
24,15,24.0
24,16,26.0
24,17,14.0
24,18,3.0
24,19,24.0
24,20,22.0
24,21,17.0
24,22,13.0
24,23,4.0
24,24,45.0
24,25,24.0
24,26,15.0
24,27,13.0
24,28,17.0
24,29,19.0
25,0,32.0
25,1,23.0
25,2,1.0
25,3,3.0
25,4,29.0
25,5,38.0
25,6,44.0
25,7,17.0
25,8,21.0
25,9,6.0
25,10,34.0
25,11,23.0
25,12,13.0
25,13,0.0
25,14,23.0
25,15,25.0
25,16,35.0
25,17,18.0
25,18,24.0
25,19,25.0
25,20,50.0
25,21,35.0
25,22,0.0
25,23,12.0
25,24,18.0
25,25,9.0
25,26,29.0
25,27,15.0
25,28,33.0
25,29,30.0
26,0,20.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,6.0
26,5,22.0
26,6,26.0
26,7,17.0
26,8,16.0
26,9,31.0
26,10,37.0
26,11,45.0
26,12,34.0
26,13,23.0
26,14,33.0
26,15,19.0
26,16,28.0
26,17,35.0
26,18,43.0
26,19,19.0
26,20,18.0
26,21,25.0
26,22,38.0
26,23,23.0
26,24,18.0
26,25,18.0
26,26,27.0
26,27,30.0
26,28,31.0
26,29,50.0
27,0,16.0
27,1,0.0
27,2,6.0
27,3,12.0
27,4,15.0
27,5,20.0
27,6,16.0
27,7,18.0
27,8,16.0
27,9,39.0
27,10,30.0
27,11,19.0
27,12,29.0
27,13,36.0
27,14,7.0
27,15,20.0
27,16,28.0
27,17,29.0
27,18,22.0
27,19,28.0
27,20,18.0
27,21,27.0
27,22,43.0
27,23,50.0
27,24,27.0
27,25,11.0
27,26,0.0
27,27,17.0
27,28,23.0
27,29,43.0
28,0,20.0
28,1,2.0
28,2,3.0
28,3,23.0
28,4,36.0
28,5,21.0
28,6,22.0
28,7,20.0
28,8,20.0
28,9,16.0
28,10,23.0
28,11,18.0
28,12,31.0
28,13,26.0
28,14,20.0
28,15,0.0
28,16,19.0
28,17,25.0
28,18,25.0
28,19,4.0
28,20,3.0
28,21,20.0
28,22,42.0
28,23,50.0
28,24,38.0
28,25,0.0
28,26,0.0
28,27,7.0
28,28,20.0
28,29,30.0
29,0,11.0
29,1,1.0
29,2,0.0
29,3,0.0
29,4,19.0
29,5,41.0
29,6,27.0
29,7,26.0
29,8,17.0
29,9,34.0
29,10,14.0
29,11,10.0
29,12,32.0
29,13,16.0
29,14,13.0
29,15,2.0
29,16,2.0
29,17,26.0
29,18,0.0
29,19,1.0
29,20,4.0
29,21,31.0
29,22,38.0
29,23,35.0
29,24,5.0
29,25,0.0
29,26,0.0
29,27,0.0
29,28,14.0
29,29,19.0
