x,y,z
16,9,28.0
16,10,20.0
16,11,20.0
16,12,0.0
16,13,39.0
16,14,20.0
16,15,2.0
16,16,1.0
16,17,23.0
16,18,13.0
16,19,29.0
16,20,0.0
16,21,7.0
16,22,0.0
16,23,14.0
16,24,3.0
16,25,9.0
16,26,18.0
16,27,14.0
16,28,31.0
16,29,19.0
17,0,34.0
17,1,22.0
17,2,47.0
17,3,22.0
17,4,8.0
17,5,6.0
17,6,16.0
17,7,30.0
17,8,36.0
17,9,26.0
17,10,9.0
17,11,20.0
17,12,9.0
17,13,7.0
17,14,16.0
17,15,4.0
17,16,0.0
17,17,4.0
17,18,21.0
17,19,36.0
17,20,27.0
17,21,20.0
17,22,15.0
17,23,21.0
17,24,23.0
17,25,21.0
17,26,13.0
17,27,16.0
17,28,21.0
17,29,16.0
18,0,17.0
18,1,21.0
18,2,19.0
18,3,13.0
18,4,16.0
18,5,24.0
18,6,18.0
18,7,16.0
18,8,26.0
18,9,7.0
18,10,29.0
18,11,9.0
18,12,7.0
18,13,19.0
18,14,6.0
18,15,20.0
18,16,10.0
18,17,19.0
18,18,50.0
18,19,27.0
18,20,21.0
18,21,25.0
18,22,34.0
18,23,24.0
18,24,14.0
18,25,8.0
18,26,1.0
18,27,26.0
18,28,10.0
18,29,13.0
19,0,0.0
19,1,0.0
19,2,26.0
19,3,14.0
19,4,19.0
19,5,6.0
19,6,5.0
19,7,0.0
19,8,8.0
19,9,25.0
19,10,33.0
19,11,26.0
19,12,37.0
19,13,27.0
19,14,40.0
19,15,9.0
19,16,23.0
19,17,31.0
19,18,39.0
19,19,43.0
19,20,43.0
19,21,36.0
19,22,35.0
19,23,34.0
19,24,9.0
19,25,14.0
19,26,4.0
19,27,13.0
19,28,8.0
19,29,15.0
20,0,0.0
20,1,0.0
20,2,12.0
20,3,12.0
20,4,26.0
20,5,3.0
20,6,5.0
20,7,3.0
20,8,23.0
20,9,21.0
20,10,34.0
20,11,36.0
20,12,50.0
20,13,34.0
20,14,34.0
20,15,15.0
20,16,0.0
20,17,0.0
20,18,34.0
20,19,43.0
20,20,50.0
20,21,39.0
20,22,21.0
20,23,12.0
20,24,3.0
20,25,15.0
20,26,0.0
20,27,25.0
20,28,31.0
20,29,40.0
21,0,20.0
21,1,23.0
21,2,7.0
21,3,14.0
21,4,21.0
21,5,17.0
21,6,19.0
21,7,20.0
21,8,22.0
21,9,28.0
21,10,23.0
21,11,18.0
21,12,33.0
21,13,30.0
21,14,20.0
21,15,9.0
21,16,4.0
21,17,21.0
21,18,33.0
21,19,41.0
21,20,28.0
21,21,20.0
21,22,8.0
21,23,5.0
21,24,22.0
21,25,26.0
21,26,19.0
21,27,21.0
21,28,20.0
21,29,24.0
22,0,13.0
22,1,14.0
22,2,23.0
22,3,12.0
22,4,16.0
22,5,33.0
22,6,16.0
22,7,23.0
22,8,25.0
22,9,21.0
22,10,9.0
22,11,13.0
22,12,11.0
22,13,16.0
22,14,8.0
22,15,0.0
22,16,0.0
22,17,9.0
22,18,27.0
22,19,25.0
22,20,12.0
22,21,0.0
22,22,0.0
22,23,10.0
22,24,23.0
22,25,35.0
22,26,18.0
22,27,18.0
22,28,0.0
22,29,9.0
23,0,14.0
23,1,21.0
23,2,31.0
23,3,40.0
23,4,45.0
23,5,37.0
23,6,33.0
23,7,31.0
23,8,20.0
23,9,8.0
23,10,5.0
23,11,16.0
23,12,21.0
23,13,36.0
23,14,16.0
23,15,3.0
23,16,0.0
23,17,6.0
23,18,35.0
23,19,19.0
23,20,3.0
23,21,0.0
23,22,0.0
23,23,7.0
23,24,25.0
23,25,35.0
23,26,6.0
23,27,7.0
23,28,12.0
23,29,15.0
24,0,21.0
24,1,12.0
24,2,9.0
24,3,14.0
24,4,24.0
24,5,24.0
24,6,40.0
24,7,35.0
24,8,14.0
24,9,6.0
24,10,5.0
24,11,25.0
24,12,35.0
24,13,46.0
24,14,24.0
24,15,3.0
24,16,0.0
24,17,14.0
24,18,30.0
24,19,20.0
24,20,3.0
24,21,14.0
24,22,32.0
24,23,19.0
24,24,18.0
24,25,6.0
24,26,22.0
24,27,14.0
24,28,23.0
24,29,32.0
25,0,27.0
25,1,14.0
25,2,26.0
25,3,6.0
25,4,22.0
25,5,26.0
25,6,50.0
25,7,28.0
25,8,10.0
25,9,0.0
25,10,16.0
25,11,16.0
25,12,48.0
25,13,28.0
25,14,18.0
25,15,0.0
25,16,0.0
25,17,19.0
25,18,23.0
25,19,20.0
25,20,30.0
25,21,24.0
25,22,30.0
25,23,41.0
25,24,36.0
25,25,19.0
25,26,6.0
25,27,0.0
25,28,21.0
25,29,27.0
26,0,22.0
26,1,12.0
26,2,5.0
26,3,0.0
26,4,0.0
26,5,5.0
26,6,31.0
26,7,40.0
26,8,23.0
26,9,13.0
26,10,12.0
26,11,17.0
26,12,25.0
26,13,31.0
26,14,20.0
26,15,34.0
26,16,19.0
26,17,19.0
26,18,22.0
26,19,17.0
26,20,19.0
26,21,27.0
26,22,50.0
26,23,45.0
26,24,14.0
26,25,18.0
26,26,28.0
26,27,12.0
26,28,11.0
26,29,8.0
27,0,23.0
27,1,0.0
27,2,9.0
27,3,5.0
27,4,14.0
27,5,9.0
27,6,20.0
27,7,18.0
27,8,33.0
27,9,38.0
27,10,22.0
27,11,14.0
27,12,2.0
27,13,4.0
27,14,11.0
27,15,25.0
27,16,47.0
27,17,22.0
27,18,15.0
27,19,1.0
27,20,0.0
27,21,29.0
27,22,31.0
27,23,21.0
27,24,0.0
27,25,22.0
27,26,26.0
27,27,27.0
27,28,14.0
27,29,22.0
28,0,20.0
28,1,4.0
28,2,19.0
28,3,23.0
28,4,7.0
28,5,17.0
28,6,21.0
28,7,20.0
28,8,17.0
28,9,31.0
28,10,14.0
28,11,7.0
28,12,6.0
28,13,6.0
28,14,20.0
28,15,26.0
28,16,43.0
28,17,33.0
28,18,15.0
28,19,0.0
28,20,10.0
28,21,20.0
28,22,36.0
28,23,13.0
28,24,0.0
28,25,25.0
28,26,31.0
28,27,29.0
28,28,20.0
28,29,25.0
29,0,28.0
29,1,27.0
29,2,21.0
29,3,23.0
29,4,41.0
29,5,11.0
29,6,21.0
29,7,0.0
29,8,11.0
29,9,19.0
29,10,41.0
29,11,17.0
29,12,15.0
29,13,3.0
29,14,33.0
29,15,38.0
29,16,28.0
29,17,19.0
29,18,4.0
29,19,2.0
29,20,9.0
29,21,18.0
29,22,21.0
29,23,37.0
29,24,26.0
29,25,41.0
29,26,30.0
29,27,32.0
29,28,23.0
29,29,15.0
