x,y,z
22,18,0
22,19,0
22,20,43
22,21,41
22,22,41
22,23,43
22,24,39
22,25,43
22,26,1
22,27,7
22,28,36
22,29,36
23,0,19
23,1,26
23,2,12
23,3,16
23,4,11
23,5,9
23,6,0
23,7,2
23,8,13
23,9,22
23,10,27
23,11,13
23,12,0
23,13,32
23,14,22
23,15,39
23,16,17
23,17,11
23,18,0
23,19,0
23,20,42
23,21,40
23,22,39
23,23,41
23,24,41
23,25,39
23,26,14
23,27,18
23,28,17
23,29,25
24,0,25
24,1,15
24,2,12
24,3,5
24,4,26
24,5,39
24,6,16
24,7,14
24,8,7
24,9,34
24,10,19
24,11,17
24,12,0
24,13,10
24,14,22
24,15,36
24,16,29
24,17,4
24,18,4
24,19,7
24,20,38
24,21,15
24,22,38
24,23,38
24,24,37
24,25,42
24,26,14
24,27,20
24,28,2
24,29,0
25,0,17
25,1,27
25,2,0
25,3,23
25,4,31
25,5,40
25,6,24
25,7,19
25,8,34
25,9,40
25,10,26
25,11,22
25,12,0
25,13,0
25,14,14
25,15,25
25,16,24
25,17,18
25,18,21
25,19,38
25,20,23
25,21,22
25,22,43
25,23,23
25,24,20
25,25,4
25,26,27
25,27,24
25,28,40
25,29,12
26,0,11
26,1,2
26,2,28
26,3,19
26,4,31
26,5,27
26,6,21
26,7,35
26,8,46
26,9,44
26,10,29
26,11,27
26,12,2
26,13,0
26,14,7
26,15,13
26,16,27
26,17,29
26,18,43
26,19,26
26,20,38
26,21,41
26,22,22
26,23,26
26,24,25
26,25,15
26,26,35
26,27,26
26,28,39
26,29,31
27,0,12
27,1,27
27,2,31
27,3,17
27,4,0
27,5,6
27,6,18
27,7,40
27,8,45
27,9,26
27,10,10
27,11,22
27,12,13
27,13,22
27,14,13
27,15,27
27,16,20
27,17,17
27,18,14
27,19,38
27,20,17
27,21,17
27,22,6
27,23,14
27,24,2
27,25,27
27,26,33
27,27,41
27,28,41
27,29,20
28,0,20
28,1,34
28,2,42
28,3,18
28,4,11
28,5,5
28,6,5
28,7,20
28,8,16
28,9,25
28,10,14
28,11,20
28,12,17
28,13,8
28,14,20
28,15,44
28,16,38
28,17,37
28,18,20
28,19,23
28,20,19
28,21,20
28,22,18
28,23,14
28,24,15
28,25,16
28,26,13
28,27,16
28,28,20
28,29,30
29,0,24
29,1,50
29,2,42
29,3,19
29,4,20
29,5,0
29,6,0
29,7,3
29,8,7
29,9,13
29,10,22
29,11,18
29,12,25
29,13,33
29,14,22
29,15,33
29,16,43
29,17,24
29,18,0
29,19,25
29,20,21
29,21,0
29,22,0
29,23,0
29,24,0
29,25,9
29,26,8
29,27,3
29,28,23
29,29,20
