x,y,z
13,24,0.0
13,25,9.0
13,26,41.0
13,27,34.0
13,28,43.0
13,29,38.0
14,0,20.0
14,1,16.0
14,2,25.0
14,3,16.0
14,4,24.0
14,5,25.0
14,6,32.0
14,7,20.0
14,8,17.0
14,9,13.0
14,10,27.0
14,11,8.0
14,12,10.0
14,13,22.0
14,14,20.0
14,15,16.0
14,16,29.0
14,17,31.0
14,18,4.0
14,19,0.0
14,20,0.0
14,21,20.0
14,22,27.0
14,23,23.0
14,24,23.0
14,25,15.0
14,26,26.0
14,27,26.0
14,28,20.0
14,29,14.0
15,0,11.0
15,1,17.0
15,2,17.0
15,3,10.0
15,4,10.0
15,5,22.0
15,6,48.0
15,7,30.0
15,8,35.0
15,9,39.0
15,10,32.0
15,11,15.0
15,12,15.0
15,13,15.0
15,14,21.0
15,15,34.0
15,16,40.0
15,17,37.0
15,18,20.0
15,19,19.0
15,20,14.0
15,21,20.0
15,22,27.0
15,23,26.0
15,24,21.0
15,25,44.0
15,26,25.0
15,27,8.0
15,28,2.0
15,29,3.0
16,0,24.0
16,1,41.0
16,2,14.0
16,3,25.0
16,4,15.0
16,5,28.0
16,6,44.0
16,7,43.0
16,8,36.0
16,9,36.0
16,10,17.0
16,11,1.0
16,12,30.0
16,13,31.0
16,14,32.0
16,15,29.0
16,16,39.0
16,17,46.0
16,18,46.0
16,19,24.0
16,20,2.0
16,21,20.0
16,22,34.0
16,23,26.0
16,24,41.0
16,25,28.0
16,26,25.0
16,27,0.0
16,28,0.0
16,29,0.0
17,0,24.0
17,1,24.0
17,2,11.0
17,3,38.0
17,4,9.0
17,5,35.0
17,6,36.0
17,7,31.0
17,8,15.0
17,9,21.0
17,10,44.0
17,11,14.0
17,12,7.0
17,13,27.0
17,14,15.0
17,15,0.0
17,16,38.0
17,17,18.0
17,18,17.0
17,19,0.0
17,20,4.0
17,21,16.0
17,22,30.0
17,23,32.0
17,24,43.0
17,25,25.0
17,26,11.0
17,27,15.0
17,28,20.0
17,29,19.0
18,0,27.0
18,1,0.0
18,2,8.0
18,3,12.0
18,4,4.0
18,5,7.0
18,6,14.0
18,7,8.0
18,8,20.0
18,9,33.0
18,10,40.0
18,11,14.0
18,12,23.0
18,13,28.0
18,14,22.0
18,15,18.0
18,16,8.0
18,17,17.0
18,18,12.0
18,19,0.0
18,20,0.0
18,21,22.0
18,22,50.0
18,23,26.0
18,24,16.0
18,25,7.0
18,26,33.0
18,27,33.0
18,28,23.0
18,29,34.0
19,0,28.0
19,1,15.0
19,2,14.0
19,3,12.0
19,4,21.0
19,5,6.0
19,6,12.0
19,7,9.0
19,8,14.0
19,9,19.0
19,10,31.0
19,11,7.0
19,12,13.0
19,13,41.0
19,14,32.0
19,15,7.0
19,16,5.0
19,17,6.0
19,18,6.0
19,19,6.0
19,20,11.0
19,21,31.0
19,22,40.0
19,23,19.0
19,24,6.0
19,25,0.0
19,26,10.0
19,27,28.0
19,28,22.0
19,29,26.0
20,0,36.0
20,1,26.0
20,2,27.0
20,3,29.0
20,4,18.0
20,5,33.0
20,6,23.0
20,7,12.0
20,8,2.0
20,9,26.0
20,10,29.0
20,11,6.0
20,12,23.0
20,13,19.0
20,14,28.0
20,15,35.0
20,16,8.0
20,17,2.0
20,18,31.0
20,19,28.0
20,20,26.0
20,21,20.0
20,22,20.0
20,23,8.0
20,24,9.0
20,25,2.0
20,26,25.0
20,27,21.0
20,28,8.0
20,29,0.0
21,0,20.0
21,1,17.0
21,2,21.0
21,3,2.0
21,4,16.0
21,5,38.0
21,6,37.0
21,7,20.0
21,8,3.0
21,9,21.0
21,10,28.0
21,11,25.0
21,12,6.0
21,13,19.0
21,14,20.0
21,15,0.0
21,16,2.0
21,17,9.0
21,18,20.0
21,19,32.0
21,20,14.0
21,21,5.0
21,22,4.0
21,23,8.0
21,24,6.0
21,25,9.0
21,26,33.0
21,27,15.0
21,28,20.0
21,29,3.0
22,0,15.0
22,1,9.0
22,2,4.0
22,3,13.0
22,4,24.0
22,5,6.0
22,6,22.0
22,7,0.0
22,8,7.0
22,9,16.0
22,10,15.0
22,11,27.0
22,12,1.0
22,13,0.0
22,14,18.0
22,15,8.0
22,16,0.0
22,17,15.0
22,18,18.0
22,19,14.0
22,20,0.0
22,21,3.0
22,22,7.0
22,23,5.0
22,24,5.0
22,25,3.0
22,26,5.0
22,27,25.0
22,28,23.0
22,29,10.0
23,0,21.0
23,1,30.0
23,2,23.0
23,3,21.0
23,4,3.0
23,5,7.0
23,6,6.0
23,7,9.0
23,8,0.0
23,9,7.0
23,10,30.0
23,11,21.0
23,12,26.0
23,13,0.0
23,14,19.0
23,15,28.0
23,16,31.0
23,17,18.0
23,18,42.0
23,19,38.0
23,20,16.0
23,21,5.0
23,22,6.0
23,23,8.0
23,24,3.0
23,25,10.0
23,26,5.0
23,27,7.0
23,28,16.0
23,29,9.0
24,0,36.0
24,1,15.0
24,2,40.0
24,3,16.0
24,4,9.0
24,5,13.0
24,6,31.0
24,7,18.0
24,8,8.0
24,9,0.0
24,10,0.0
24,11,22.0
24,12,21.0
24,13,26.0
24,14,9.0
24,15,20.0
24,16,33.0
24,17,28.0
24,18,36.0
24,19,38.0
24,20,10.0
24,21,6.0
24,22,5.0
24,23,6.0
24,24,9.0
24,25,8.0
24,26,4.0
24,27,17.0
24,28,9.0
24,29,25.0
25,0,8.0
25,1,23.0
25,2,12.0
25,3,42.0
25,4,21.0
25,5,19.0
25,6,27.0
25,7,22.0
25,8,29.0
25,9,3.0
25,10,0.0
25,11,23.0
25,12,20.0
25,13,6.0
25,14,25.0
25,15,33.0
25,16,32.0
25,17,9.0
25,18,16.0
25,19,31.0
25,20,40.0
25,21,32.0
25,22,8.0
25,23,10.0
25,24,6.0
25,25,8.0
25,26,5.0
25,27,28.0
25,28,21.0
25,29,29.0
26,0,0.0
26,1,2.0
26,2,17.0
26,3,22.0
26,4,14.0
26,5,14.0
26,6,42.0
26,7,36.0
26,8,16.0
26,9,26.0
26,10,14.0
26,11,31.0
26,12,22.0
26,13,1.0
26,14,10.0
26,15,34.0
26,16,12.0
26,17,9.0
26,18,7.0
26,19,20.0
26,20,50.0
26,21,36.0
26,22,26.0
26,23,47.0
26,24,5.0
26,25,24.0
26,26,19.0
26,27,43.0
26,28,22.0
26,29,36.0
27,0,9.0
27,1,0.0
27,2,0.0
27,3,16.0
27,4,26.0
27,5,26.0
27,6,31.0
27,7,24.0
27,8,44.0
27,9,42.0
27,10,28.0
27,11,35.0
27,12,23.0
27,13,4.0
27,14,0.0
27,15,15.0
27,16,33.0
27,17,25.0
27,18,19.0
27,19,17.0
27,20,20.0
27,21,30.0
27,22,33.0
27,23,38.0
27,24,21.0
27,25,40.0
27,26,31.0
27,27,49.0
27,28,27.0
27,29,18.0
28,0,20.0
28,1,0.0
28,2,5.0
28,3,15.0
28,4,20.0
28,5,26.0
28,6,13.0
28,7,20.0
28,8,35.0
28,9,24.0
28,10,14.0
28,11,10.0
28,12,21.0
28,13,16.0
28,14,20.0
28,15,24.0
28,16,42.0
28,17,31.0
28,18,7.0
28,19,1.0
28,20,7.0
28,21,20.0
28,22,26.0
28,23,15.0
28,24,24.0
28,25,9.0
28,26,26.0
28,27,32.0
28,28,20.0
28,29,12.0
29,0,32.0
29,1,14.0
29,2,0.0
29,3,12.0
29,4,10.0
29,5,24.0
29,6,20.0
29,7,20.0
29,8,40.0
29,9,44.0
29,10,0.0
29,11,12.0
29,12,11.0
29,13,12.0
29,14,32.0
29,15,37.0
29,16,30.0
29,17,31.0
29,18,12.0
29,19,2.0
29,20,7.0
29,21,12.0
29,22,24.0
29,23,5.0
29,24,9.0
29,25,33.0
29,26,22.0
29,27,36.0
29,28,12.0
29,29,7.0
