x,y,z
21,20,23
21,21,20
21,22,19
21,23,10
21,24,16
21,25,17
21,26,8
21,27,18
21,28,20
21,29,45
22,0,45
22,1,27
22,2,13
22,3,19
22,4,37
22,5,12
22,6,0
22,7,13
22,8,27
22,9,28
22,10,21
22,11,10
22,12,0
22,13,6
22,14,8
22,15,21
22,16,14
22,17,13
22,18,0
22,19,11
22,20,1
22,21,7
22,22,2
22,23,8
22,24,6
22,25,8
22,26,15
22,27,20
22,28,24
22,29,37
23,0,35
23,1,26
23,2,27
23,3,22
23,4,21
23,5,31
23,6,9
23,7,15
23,8,8
23,9,22
23,10,23
23,11,32
23,12,9
23,13,0
23,14,16
23,15,6
23,16,6
23,17,0
23,18,8
23,19,0
23,20,0
23,21,0
23,22,0
23,23,4
23,24,26
23,25,4
23,26,25
23,27,22
23,28,36
23,29,50
24,0,25
24,1,17
24,2,2
24,3,17
24,4,36
24,5,35
24,6,6
24,7,23
24,8,25
24,9,19
24,10,21
24,11,25
24,12,35
24,13,30
24,14,26
24,15,2
24,16,10
24,17,9
24,18,3
24,19,22
24,20,21
24,21,20
24,22,6
24,23,5
24,24,18
24,25,31
24,26,23
24,27,26
24,28,30
24,29,46
25,0,16
25,1,7
25,2,14
25,3,17
25,4,21
25,5,25
25,6,10
25,7,18
25,8,28
25,9,25
25,10,8
25,11,28
25,12,39
25,13,24
25,14,12
25,15,15
25,16,9
25,17,35
25,18,34
25,19,14
25,20,42
25,21,34
25,22,24
25,23,3
25,24,14
25,25,23
25,26,31
25,27,0
25,28,14
25,29,35
26,0,26
26,1,30
26,2,21
26,3,30
26,4,30
26,5,24
26,6,15
26,7,36
26,8,44
26,9,29
26,10,28
26,11,23
26,12,31
26,13,36
26,14,14
26,15,12
26,16,22
26,17,39
26,18,36
26,19,23
26,20,25
26,21,14
26,22,0
26,23,18
26,24,21
26,25,17
26,26,2
26,27,0
26,28,0
26,29,19
27,0,42
27,1,34
27,2,28
27,3,29
27,4,23
27,5,25
27,6,11
27,7,31
27,8,38
27,9,33
27,10,37
27,11,32
27,12,21
27,13,23
27,14,21
27,15,36
27,16,34
27,17,14
27,18,24
27,19,15
27,20,28
27,21,16
27,22,5
27,23,3
27,24,5
27,25,32
27,26,30
27,27,5
27,28,25
27,29,44
28,0,20
28,1,31
28,2,36
28,3,29
28,4,15
28,5,19
28,6,21
28,7,20
28,8,20
28,9,21
28,10,29
28,11,25
28,12,7
28,13,24
28,14,20
28,15,28
28,16,47
28,17,37
28,18,33
28,19,20
28,20,28
28,21,20
28,22,0
28,23,6
28,24,7
28,25,18
28,26,21
28,27,14
28,28,20
28,29,26
29,0,4
29,1,19
29,2,41
29,3,23
29,4,11
29,5,5
29,6,20
29,7,14
29,8,10
29,9,19
29,10,11
29,11,1
29,12,8
29,13,6
29,14,25
29,15,33
29,16,22
29,17,38
29,18,28
29,19,14
29,20,47
29,21,17
29,22,14
29,23,1
29,24,21
29,25,29
29,26,17
29,27,14
29,28,9
29,29,28
