x,y,z
4,18,25.0
4,19,1.0
4,20,13.0
4,21,21.0
4,22,18.0
4,23,0.0
4,24,21.0
4,25,33.0
4,26,33.0
4,27,22.0
4,28,14.0
4,29,0.0
5,0,15.0
5,1,32.0
5,2,16.0
5,3,24.0
5,4,9.0
5,5,16.0
5,6,40.0
5,7,42.0
5,8,32.0
5,9,38.0
5,10,17.0
5,11,36.0
5,12,16.0
5,13,46.0
5,14,45.0
5,15,40.0
5,16,36.0
5,17,43.0
5,18,32.0
5,19,12.0
5,20,13.0
5,21,19.0
5,22,30.0
5,23,9.0
5,24,2.0
5,25,28.0
5,26,32.0
5,27,19.0
5,28,14.0
5,29,0.0
6,0,28.0
6,1,9.0
6,2,27.0
6,3,13.0
6,4,25.0
6,5,29.0
6,6,31.0
6,7,38.0
6,8,37.0
6,9,21.0
6,10,39.0
6,11,49.0
6,12,28.0
6,13,22.0
6,14,37.0
6,15,33.0
6,16,25.0
6,17,21.0
6,18,31.0
6,19,25.0
6,20,7.0
6,21,29.0
6,22,18.0
6,23,20.0
6,24,13.0
6,25,43.0
6,26,48.0
6,27,20.0
6,28,9.0
6,29,14.0
7,0,20.0
7,1,13.0
7,2,29.0
7,3,32.0
7,4,6.0
7,5,11.0
7,6,10.0
7,7,20.0
7,8,16.0
7,9,24.0
7,10,31.0
7,11,16.0
7,12,23.0
7,13,17.0
7,14,20.0
7,15,20.0
7,16,12.0
7,17,9.0
7,18,23.0
7,19,29.0
7,20,21.0
7,21,20.0
7,22,20.0
7,23,20.0
7,24,22.0
7,25,24.0
7,26,35.0
7,27,38.0
7,28,20.0
7,29,13.0
8,0,22.0
8,1,8.0
8,2,31.0
8,3,11.0
8,4,7.0
8,5,0.0
8,6,6.0
8,7,13.0
8,8,15.0
8,9,0.0
8,10,0.0
8,11,0.0
8,12,5.0
8,13,36.0
8,14,36.0
8,15,37.0
8,16,0.0
8,17,12.0
8,18,29.0
8,19,33.0
8,20,20.0
8,21,20.0
8,22,34.0
8,23,8.0
8,24,7.0
8,25,5.0
8,26,28.0
8,27,28.0
8,28,17.0
8,29,4.0
9,0,14.0
9,1,11.0
9,2,24.0
9,3,24.0
9,4,17.0
9,5,1.0
9,6,6.0
9,7,21.0
9,8,23.0
9,9,10.0
9,10,0.0
9,11,37.0
9,12,33.0
9,13,35.0
9,14,39.0
9,15,35.0
9,16,35.0
9,17,22.0
9,18,19.0
9,19,15.0
9,20,34.0
9,21,33.0
9,22,32.0
9,23,18.0
9,24,0.0
9,25,8.0
9,26,21.0
9,27,28.0
9,28,7.0
9,29,12.0
10,0,7.0
10,1,27.0
10,2,35.0
10,3,23.0
10,4,20.0
10,5,1.0
10,6,2.0
10,7,17.0
10,8,34.0
10,9,21.0
10,10,20.0
10,11,33.0
10,12,37.0
10,13,37.0
10,14,39.0
10,15,38.0
10,16,34.0
10,17,22.0
10,18,12.0
10,19,3.0
10,20,16.0
10,21,12.0
10,22,27.0
10,23,17.0
10,24,10.0
10,25,3.0
10,26,22.0
10,27,21.0
10,28,6.0
10,29,4.0
11,0,17.0
11,1,40.0
11,2,42.0
11,3,18.0
11,4,0.0
11,5,1.0
11,6,7.0
11,7,18.0
11,8,26.0
11,9,31.0
11,10,15.0
11,11,36.0
11,12,38.0
11,13,35.0
11,14,38.0
11,15,38.0
11,16,36.0
11,17,40.0
11,18,7.0
11,19,5.0
11,20,5.0
11,21,17.0
11,22,6.0
11,23,15.0
11,24,28.0
11,25,21.0
11,26,32.0
11,27,27.0
11,28,29.0
11,29,30.0
12,0,38.0
12,1,49.0
12,2,27.0
12,3,0.0
12,4,7.0
12,5,0.0
12,6,0.0
12,7,1.0
12,8,11.0
12,9,37.0
12,10,38.0
12,11,34.0
12,12,35.0
12,13,38.0
12,14,35.0
12,15,38.0
12,16,38.0
12,17,27.0
12,18,19.0
12,19,19.0
12,20,4.0
12,21,11.0
12,22,1.0
12,23,19.0
12,24,21.0
12,25,20.0
12,26,20.0
12,27,27.0
12,28,31.0
12,29,41.0
13,0,37.0
13,1,34.0
13,2,22.0
13,3,23.0
13,4,3.0
13,5,7.0
13,6,9.0
13,7,9.0
13,8,19.0
13,9,18.0
13,10,27.0
13,11,26.0
13,12,37.0
13,13,35.0
13,14,35.0
13,15,0.0
13,16,18.0
13,17,40.0
13,18,17.0
13,19,36.0
13,20,21.0
13,21,18.0
13,22,28.0
13,23,2.0
13,24,3.0
13,25,18.0
13,26,0.0
13,27,9.0
13,28,29.0
13,29,27.0
14,0,20.0
14,1,31.0
14,2,16.0
14,3,24.0
14,4,36.0
14,5,26.0
14,6,13.0
14,7,20.0
14,8,21.0
14,9,30.0
14,10,23.0
14,11,23.0
14,12,20.0
14,13,32.0
14,14,37.0
14,15,2.0
14,16,10.0
14,17,25.0
14,18,23.0
14,19,18.0
14,20,30.0
14,21,20.0
14,22,21.0
14,23,19.0
14,24,17.0
14,25,9.0
14,26,0.0
14,27,13.0
14,28,20.0
14,29,28.0
15,0,5.0
15,1,13.0
15,2,29.0
15,3,37.0
15,4,28.0
15,5,38.0
15,6,42.0
15,7,27.0
15,8,25.0
15,9,38.0
15,10,27.0
15,11,13.0
15,12,13.0
15,13,25.0
15,14,28.0
15,15,23.0
15,16,4.0
15,17,11.0
15,18,0.0
15,19,5.0
15,20,42.0
15,21,16.0
15,22,9.0
15,23,17.0
15,24,36.0
15,25,36.0
15,26,26.0
15,27,10.0
15,28,33.0
15,29,16.0
16,0,0.0
16,1,23.0
16,2,36.0
16,3,31.0
16,4,47.0
16,5,50.0
16,6,50.0
16,7,41.0
16,8,32.0
16,9,28.0
16,10,21.0
16,11,7.0
16,12,20.0
16,13,15.0
16,14,29.0
16,15,6.0
16,16,0.0
16,17,0.0
16,18,0.0
16,19,22.0
16,20,18.0
16,21,8.0
16,22,3.0
16,23,7.0
16,24,35.0
16,25,38.0
16,26,33.0
16,27,25.0
16,28,24.0
16,29,38.0
17,0,25.0
17,1,26.0
17,2,24.0
17,3,13.0
17,4,28.0
17,5,47.0
17,6,41.0
17,7,25.0
17,8,27.0
17,9,20.0
17,10,20.0
17,11,18.0
17,12,9.0
17,13,8.0
17,14,14.0
17,15,11.0
17,16,41.0
17,17,43.0
17,18,43.0
17,19,40.0
17,20,43.0
17,21,26.0
17,22,0.0
17,23,0.0
17,24,12.0
17,25,19.0
17,26,33.0
17,27,26.0
17,28,21.0
17,29,25.0
18,0,25.0
18,1,11.0
18,2,17.0
18,3,20.0
18,4,21.0
18,5,20.0
18,6,20.0
18,7,8.0
18,8,21.0
18,9,25.0
18,10,36.0
18,11,23.0
18,12,26.0
18,13,42.0
18,14,28.0
18,15,43.0
18,16,41.0
18,17,44.0
18,18,41.0
18,19,43.0
18,20,28.0
18,21,28.0
18,22,0.0
18,23,0.0
18,24,5.0
18,25,40.0
18,26,23.0
18,27,33.0
18,28,0.0
18,29,0.0
19,0,35.0
19,1,16.0
19,2,23.0
19,3,11.0
19,4,13.0
19,5,12.0
19,6,15.0
19,7,0.0
19,8,0.0
19,9,20.0
19,10,31.0
19,11,36.0
19,12,31.0
19,13,18.0
19,14,40.0
19,15,42.0
19,16,45.0
19,17,41.0
19,18,39.0
19,19,40.0
19,20,34.0
19,21,19.0
19,22,7.0
19,23,9.0
19,24,19.0
19,25,32.0
19,26,13.0
19,27,0.0
19,28,5.0
19,29,2.0
20,0,20.0
20,1,47.0
20,2,16.0
20,3,33.0
20,4,13.0
20,5,1.0
20,6,2.0
20,7,0.0
20,8,0.0
20,9,14.0
20,10,13.0
20,11,35.0
20,12,18.0
20,13,0.0
20,14,43.0
20,15,43.0
20,16,43.0
20,17,42.0
20,18,41.0
20,19,40.0
20,20,45.0
20,21,8.0
20,22,1.0
20,23,13.0
20,24,26.0
20,25,8.0
20,26,9.0
20,27,0.0
20,28,0.0
20,29,15.0
21,0,20.0
21,1,12.0
21,2,31.0
21,3,13.0
21,4,14.0
21,5,3.0
21,6,17.0
21,7,20.0
21,8,4.0
21,9,0.0
21,10,0.0
21,11,26.0
21,12,21.0
21,13,42.0
21,14,45.0
21,15,39.0
21,16,42.0
21,17,40.0
21,18,42.0
21,19,40.0
21,20,29.0
21,21,20.0
21,22,22.0
21,23,26.0
21,24,26.0
21,25,0.0
21,26,16.0
21,27,6.0
21,28,20.0
21,29,16.0
22,0,8.0
22,1,1.0
22,2,40.0
22,3,35.0
22,4,10.0
22,5,21.0
22,6,32.0
22,7,31.0
22,8,14.0
22,9,19.0
22,10,17.0
22,11,24.0
22,12,36.0
22,13,10.0
22,14,43.0
22,15,45.0
22,16,43.0
22,17,41.0
22,18,41.0
22,19,18.0
22,20,42.0
22,21,27.0
22,22,40.0
22,23,1.0
22,24,27.0
22,25,16.0
22,26,17.0
22,27,26.0
22,28,17.0
22,29,23.0
23,0,11.0
23,1,4.0
23,2,17.0
23,3,27.0
23,4,24.0
23,5,22.0
23,6,26.0
23,7,32.0
23,8,27.0
23,9,20.0
23,10,26.0
23,11,41.0
23,12,40.0
23,13,38.0
23,14,42.0
23,15,38.0
23,16,18.0
23,17,9.0
23,18,5.0
23,19,12.0
23,20,38.0
23,21,30.0
23,22,16.0
23,23,4.0
23,24,0.0
23,25,12.0
23,26,14.0
23,27,31.0
23,28,16.0
23,29,8.0
24,0,22.0
24,1,0.0
24,2,0.0
24,3,9.0
24,4,24.0
24,5,22.0
24,6,7.0
24,7,13.0
24,8,18.0
24,9,16.0
24,10,23.0
24,11,22.0
24,12,41.0
24,13,19.0
24,14,28.0
24,15,22.0
24,16,20.0
24,17,22.0
24,18,18.0
24,19,3.0
24,20,30.0
24,21,22.0
24,22,0.0
24,23,21.0
24,24,19.0
24,25,4.0
24,26,24.0
24,27,22.0
24,28,16.0
24,29,0.0
25,0,11.0
25,1,0.0
25,2,1.0
25,3,15.0
25,4,28.0
25,5,29.0
25,6,12.0
25,7,22.0
25,8,25.0
25,9,6.0
25,10,5.0
25,11,24.0
25,12,26.0
25,13,5.0
25,14,2.0
25,15,27.0
25,16,32.0
25,17,30.0
25,18,20.0
25,19,11.0
25,20,19.0
25,21,22.0
25,22,5.0
25,23,8.0
25,24,12.0
25,25,19.0
25,26,39.0
25,27,32.0
25,28,17.0
25,29,3.0
26,0,17.0
26,1,0.0
26,2,0.0
26,3,0.0
26,4,18.0
26,5,31.0
26,6,21.0
26,7,26.0
26,8,22.0
26,9,12.0
26,10,10.0
26,11,22.0
26,12,16.0
26,13,7.0
26,14,2.0
26,15,8.0
26,16,39.0
26,17,31.0
26,18,31.0
26,19,17.0
26,20,9.0
26,21,14.0
26,22,0.0
26,23,0.0
26,24,18.0
26,25,15.0
26,26,19.0
26,27,20.0
26,28,28.0
26,29,25.0
27,0,5.0
27,1,12.0
27,2,0.0
27,3,2.0
27,4,19.0
27,5,18.0
27,6,3.0
27,7,16.0
27,8,45.0
27,9,30.0
27,10,24.0
27,11,35.0
27,12,8.0
27,13,31.0
27,14,13.0
27,15,3.0
27,16,27.0
27,17,17.0
27,18,21.0
27,19,27.0
27,20,13.0
27,21,10.0
27,22,3.0
27,23,1.0
27,24,25.0
27,25,14.0
27,26,3.0
27,27,0.0
27,28,29.0
27,29,25.0
28,0,20.0
28,1,20.0
28,2,0.0
28,3,0.0
28,4,19.0
28,5,30.0
28,6,17.0
28,7,20.0
28,8,25.0
28,9,29.0
28,10,19.0
28,11,32.0
28,12,33.0
28,13,23.0
28,14,20.0
28,15,21.0
28,16,27.0
28,17,19.0
28,18,22.0
28,19,8.0
28,20,23.0
28,21,20.0
28,22,15.0
28,23,35.0
28,24,18.0
28,25,8.0
28,26,0.0
28,27,0.0
28,28,20.0
28,29,19.0
29,0,18.0
29,1,16.0
29,2,7.0
29,3,8.0
29,4,15.0
29,5,15.0
29,6,25.0
29,7,22.0
29,8,13.0
29,9,25.0
29,10,8.0
29,11,0.0
29,12,15.0
29,13,29.0
29,14,28.0
29,15,26.0
29,16,11.0
29,17,32.0
29,18,12.0
29,19,11.0
29,20,48.0
29,21,46.0
29,22,42.0
29,23,27.0
29,24,33.0
29,25,10.0
29,26,14.0
29,27,18.0
29,28,18.0
29,29,11.0
