x,y,z
6,27,20
6,28,34
6,29,33
7,0,20
7,1,18
7,2,28
7,3,19
7,4,14
7,5,6
7,6,14
7,7,20
7,8,28
7,9,28
7,10,15
7,11,8
7,12,11
7,13,10
7,14,20
7,15,13
7,16,14
7,17,11
7,18,35
7,19,14
7,20,18
7,21,20
7,22,30
7,23,15
7,24,6
7,25,27
7,26,13
7,27,17
7,28,20
7,29,42
8,0,36
8,1,42
8,2,24
8,3,37
8,4,24
8,5,14
8,6,23
8,7,24
8,8,48
8,9,20
8,10,16
8,11,13
8,12,13
8,13,4
8,14,14
8,15,15
8,16,12
8,17,13
8,18,14
8,19,15
8,20,14
8,21,35
8,22,26
8,23,34
8,24,25
8,25,36
8,26,28
8,27,20
8,28,12
8,29,28
9,0,28
9,1,36
9,2,31
9,3,13
9,4,10
9,5,6
9,6,16
9,7,26
9,8,42
9,9,29
9,10,29
9,11,18
9,12,25
9,13,15
9,14,16
9,15,17
9,16,12
9,17,12
9,18,12
9,19,13
9,20,34
9,21,28
9,22,22
9,23,11
9,24,31
9,25,45
9,26,38
9,27,32
9,28,11
9,29,9
10,0,8
10,1,36
10,2,30
10,3,20
10,4,12
10,5,0
10,6,2
10,7,13
10,8,28
10,9,30
10,10,21
10,11,24
10,12,33
10,13,0
10,14,11
10,15,14
10,16,14
10,17,13
10,18,14
10,19,17
10,20,21
10,21,15
10,22,7
10,23,11
10,24,6
10,25,28
10,26,37
10,27,31
10,28,25
10,29,22
11,0,18
11,1,50
11,2,33
11,3,33
11,4,16
11,5,17
11,6,0
11,7,20
11,8,23
11,9,25
11,10,8
11,11,15
11,12,14
11,13,12
11,14,14
11,15,13
11,16,13
11,17,11
11,18,15
11,19,26
11,20,43
11,21,14
11,22,0
11,23,0
11,24,7
11,25,19
11,26,50
11,27,29
11,28,21
11,29,17
12,0,20
12,1,43
12,2,35
12,3,41
12,4,1
12,5,0
12,6,13
12,7,8
12,8,27
12,9,11
12,10,3
12,11,0
12,12,0
12,13,13
12,14,31
12,15,11
12,16,15
12,17,15
12,18,18
12,19,10
12,20,8
12,21,0
12,22,0
12,23,2
12,24,8
12,25,4
12,26,50
12,27,34
12,28,21
12,29,11
13,0,11
13,1,38
13,2,26
13,3,22
13,4,1
13,5,0
13,6,0
13,7,9
13,8,5
13,9,32
13,10,12
13,11,13
13,12,0
13,13,23
13,14,41
13,15,27
13,16,12
13,17,21
13,18,5
13,19,12
13,20,11
13,21,4
13,22,9
13,23,5
13,24,5
13,25,4
13,26,5
13,27,5
13,28,12
13,29,19
14,0,20
14,1,28
14,2,38
14,3,25
14,4,18
14,5,16
14,6,9
14,7,20
14,8,18
14,9,33
14,10,31
14,11,13
14,12,0
14,13,11
14,14,20
14,15,15
14,16,17
14,17,5
14,18,21
14,19,15
14,20,27
14,21,20
14,22,5
14,23,4
14,24,5
14,25,5
14,26,3
14,27,4
14,28,20
14,29,19
15,0,24
15,1,24
15,2,47
15,3,43
15,4,39
15,5,19
15,6,33
15,7,14
15,8,21
15,9,45
15,10,45
15,11,34
15,12,16
15,13,7
15,14,3
15,15,0
15,16,33
15,17,21
15,18,41
15,19,25
15,20,31
15,21,17
15,22,3
15,23,10
15,24,6
15,25,5
15,26,3
15,27,2
15,28,26
15,29,11
16,0,21
16,1,41
16,2,43
16,3,35
16,4,47
16,5,40
16,6,24
16,7,14
16,8,38
16,9,30
16,10,43
16,11,32
16,12,18
16,13,0
16,14,7
16,15,0
16,16,39
16,17,31
16,18,40
16,19,34
16,20,41
16,21,17
16,22,0
16,23,5
16,24,5
16,25,8
16,26,3
16,27,6
16,28,34
16,29,19
17,0,14
17,1,43
17,2,21
17,3,15
17,4,32
17,5,38
17,6,21
17,7,27
17,8,12
17,9,32
17,10,33
17,11,4
17,12,20
17,13,31
17,14,31
17,15,15
17,16,28
17,17,40
17,18,20
17,19,26
17,20,30
17,21,15
17,22,8
17,23,2
17,24,5
17,25,19
17,26,3
17,27,39
17,28,37
17,29,19
18,0,26
18,1,25
18,2,19
18,3,7
18,4,13
18,5,36
18,6,24
18,7,19
18,8,20
18,9,35
18,10,22
18,11,10
18,12,20
18,13,27
18,14,18
18,15,14
18,16,17
18,17,21
18,18,6
18,19,14
18,20,29
18,21,29
18,22,7
18,23,0
18,24,10
18,25,26
18,26,25
18,27,29
18,28,8
18,29,0
19,0,22
19,1,15
19,2,2
19,3,0
19,4,0
19,5,17
19,6,15
19,7,21
19,8,39
19,9,25
19,10,10
19,11,0
19,12,19
19,13,37
19,14,27
19,15,13
19,16,16
19,17,17
19,18,14
19,19,13
19,20,31
19,21,23
19,22,22
19,23,3
19,24,10
19,25,11
19,26,23
19,27,23
19,28,10
19,29,14
20,0,15
20,1,13
20,2,0
20,3,7
20,4,0
20,5,0
20,6,0
20,7,0
20,8,13
20,9,11
20,10,6
20,11,12
20,12,21
20,13,37
20,14,24
20,15,6
20,16,25
20,17,24
20,18,8
20,19,32
20,20,1
20,21,31
20,22,12
20,23,30
20,24,0
20,25,17
20,26,0
20,27,33
20,28,19
20,29,24
21,0,20
21,1,19
21,2,19
21,3,27
21,4,22
21,5,8
21,6,12
21,7,20
21,8,45
21,9,27
21,10,28
21,11,19
21,12,27
21,13,25
21,14,20
21,15,0
21,16,14
21,17,4
21,18,17
21,19,21
21,20,15
21,21,20
21,22,24
21,23,33
21,24,24
21,25,17
21,26,17
21,27,32
21,28,20
21,29,17
22,0,16
22,1,30
22,2,18
22,3,16
22,4,39
22,5,33
22,6,20
22,7,24
22,8,14
22,9,27
22,10,24
22,11,23
22,12,41
22,13,36
22,14,23
22,15,21
22,16,0
22,17,10
22,18,6
22,19,29
22,20,15
22,21,34
22,22,18
22,23,44
22,24,37
22,25,29
22,26,22
22,27,25
22,28,19
22,29,13
23,0,32
23,1,28
23,2,25
23,3,26
23,4,27
23,5,33
23,6,19
23,7,15
23,8,11
23,9,17
23,10,19
23,11,25
23,12,46
23,13,26
23,14,27
23,15,11
23,16,14
23,17,3
23,18,15
23,19,36
23,20,17
23,21,18
23,22,15
23,23,12
23,24,13
23,25,41
23,26,24
23,27,16
23,28,28
23,29,22
24,0,15
24,1,31
24,2,16
24,3,9
24,4,26
24,5,39
24,6,31
24,7,17
24,8,0
24,9,0
24,10,0
24,11,22
24,12,35
24,13,28
24,14,16
24,15,29
24,16,15
24,17,24
24,18,25
24,19,27
24,20,16
24,21,14
24,22,13
24,23,14
24,24,15
24,25,11
24,26,0
24,27,11
24,28,25
24,29,42
25,0,11
25,1,30
25,2,14
25,3,10
25,4,17
25,5,32
25,6,25
25,7,28
25,8,28
25,9,6
25,10,4
25,11,22
25,12,31
25,13,40
25,14,7
25,15,12
25,16,3
25,17,19
25,18,24
25,19,37
25,20,16
25,21,13
25,22,15
25,23,15
25,24,13
25,25,14
25,26,1
25,27,10
25,28,16
25,29,50
26,0,0
26,1,6
26,2,2
26,3,0
26,4,15
26,5,45
26,6,37
26,7,17
26,8,7
26,9,12
26,10,9
26,11,4
26,12,26
26,13,25
26,14,14
26,15,25
26,16,4
26,17,0
26,18,7
26,19,40
26,20,12
26,21,15
26,22,15
26,23,14
26,24,15
26,25,7
26,26,16
26,27,31
26,28,24
26,29,35
27,0,0
27,1,2
27,2,0
27,3,0
27,4,22
27,5,30
27,6,22
27,7,12
27,8,20
27,9,24
27,10,29
27,11,12
27,12,30
27,13,14
27,14,39
27,15,16
27,16,17
27,17,20
27,18,15
27,19,31
27,20,29
27,21,16
27,22,12
27,23,15
27,24,11
27,25,9
27,26,18
27,27,17
27,28,20
27,29,35
28,0,20
28,1,5
28,2,5
28,3,16
28,4,21
28,5,37
28,6,12
28,7,20
28,8,27
28,9,36
28,10,20
28,11,10
28,12,13
28,13,28
28,14,20
28,15,17
28,16,20
28,17,27
28,18,28
28,19,24
28,20,23
28,21,14
28,22,21
28,23,15
28,24,12
28,25,11
28,26,4
28,27,15
28,28,20
28,29,17
29,0,30
29,1,27
29,2,0
29,3,33
29,4,34
29,5,43
29,6,36
29,7,30
29,8,45
29,9,37
29,10,17
29,11,22
29,12,18
29,13,5
29,14,26
29,15,0
29,16,26
29,17,34
29,18,42
29,19,45
29,20,50
29,21,34
29,22,31
29,23,15
29,24,23
29,25,0
29,26,4
29,27,13
29,28,19
29,29,9
