x,y,z
16,11,38
16,12,20
16,13,10
16,14,20
16,15,23
16,16,20
16,17,11
16,18,20
16,19,13
16,20,20
16,21,10
16,22,20
16,23,24
16,24,20
16,25,9
16,26,20
16,27,45
16,28,20
16,29,2
17,0,9
17,1,26
17,2,31
17,3,19
17,4,33
17,5,3
17,6,18
17,7,25
17,8,24
17,9,24
17,10,43
17,11,50
17,12,30
17,13,23
17,14,19
17,15,29
17,16,34
17,17,20
17,18,28
17,19,9
17,20,0
17,21,16
17,22,7
17,23,20
17,24,26
17,25,22
17,26,28
17,27,36
17,28,29
17,29,1
18,0,20
18,1,3
18,2,20
18,3,43
18,4,20
18,5,33
18,6,20
18,7,5
18,8,20
18,9,27
18,10,20
18,11,20
18,12,20
18,13,26
18,14,20
18,15,18
18,16,20
18,17,14
18,18,20
18,19,2
18,20,20
18,21,46
18,22,20
18,23,5
18,24,20
18,25,40
18,26,20
18,27,6
18,28,20
18,29,20
19,0,39
19,1,23
19,2,18
19,3,19
19,4,10
19,5,19
19,6,0
19,7,15
19,8,33
19,9,15
19,10,17
19,11,11
19,12,6
19,13,23
19,14,35
19,15,20
19,16,32
19,17,18
19,18,20
19,19,19
19,20,50
19,21,26
19,22,6
19,23,14
19,24,15
19,25,12
19,26,30
19,27,24
19,28,11
19,29,0
20,0,20
20,1,21
20,2,20
20,3,16
20,4,20
20,5,17
20,6,20
20,7,21
20,8,20
20,9,10
20,10,20
20,11,26
20,12,20
20,13,23
20,14,20
20,15,10
20,16,20
20,17,17
20,18,20
20,19,23
20,20,20
20,21,3
20,22,20
20,23,41
20,24,20
20,25,11
20,26,20
20,27,30
20,28,20
20,29,9
21,0,0
21,1,13
21,2,12
21,3,0
21,4,0
21,5,0
21,6,3
21,7,26
21,8,22
21,9,0
21,10,8
21,11,2
21,12,10
21,13,5
21,14,9
21,15,1
21,16,0
21,17,8
21,18,0
21,19,0
21,20,3
21,21,25
21,22,41
21,23,40
21,24,16
21,25,6
21,26,0
21,27,18
21,28,46
21,29,13
22,0,20
22,1,14
22,2,20
22,3,33
22,4,20
22,5,1
22,6,20
22,7,50
22,8,20
22,9,12
22,10,20
22,11,15
22,12,20
22,13,11
22,14,20
22,15,33
22,16,20
22,17,33
22,18,20
22,19,7
22,20,20
22,21,49
22,22,20
22,23,21
22,24,20
22,25,36
22,26,20
22,27,16
22,28,20
22,29,0
23,0,17
23,1,13
23,2,2
23,3,21
23,4,45
23,5,32
23,6,34
23,7,28
23,8,30
23,9,33
23,10,41
23,11,37
23,12,20
23,13,4
23,14,5
23,15,29
23,16,37
23,17,48
23,18,45
23,19,26
23,20,28
23,21,34
23,22,23
23,23,20
23,24,37
23,25,44
23,26,41
23,27,30
23,28,14
23,29,11
24,0,20
24,1,33
24,2,20
24,3,18
24,4,20
24,5,18
24,6,20
24,7,23
24,8,20
24,9,24
24,10,20
24,11,22
24,12,20
24,13,15
24,14,20
24,15,17
24,16,20
24,17,25
24,18,20
24,19,22
24,20,20
24,21,21
24,22,20
24,23,27
24,24,20
24,25,32
24,26,20
24,27,36
24,28,20
24,29,20
25,0,0
25,1,19
25,2,15
25,3,2
25,4,11
25,5,21
25,6,2
25,7,0
25,8,3
25,9,22
25,10,9
25,11,20
25,12,13
25,13,10
25,14,12
25,15,8
25,16,7
25,17,35
25,18,25
25,19,16
25,20,0
25,21,16
25,22,25
25,23,32
25,24,22
25,25,19
25,26,13
25,27,17
25,28,2
25,29,13
26,0,20
26,1,50
26,2,20
26,3,0
26,4,20
26,5,24
26,6,20
26,7,3
26,8,20
26,9,13
26,10,20
26,11,26
26,12,20
26,13,4
26,14,20
26,15,25
26,16,20
26,17,16
26,18,20
26,19,25
26,20,20
26,21,40
26,22,20
26,23,22
26,24,20
26,25,16
26,26,20
26,27,30
26,28,20
26,29,0
27,0,32
27,1,27
27,2,16
27,3,26
27,4,21
27,5,25
27,6,45
27,7,34
27,8,8
27,9,17
27,10,27
27,11,31
27,12,0
27,13,2
27,14,11
27,15,29
27,16,19
27,17,5
27,18,0
27,19,1
27,20,26
27,21,29
27,22,0
27,23,1
27,24,34
27,25,9
27,26,23
27,27,17
27,28,24
27,29,4
28,0,20
28,1,13
28,2,20
28,3,33
28,4,20
28,5,16
28,6,20
28,7,30
28,8,20
28,9,0
28,10,20
28,11,24
28,12,20
28,13,13
28,14,20
28,15,10
28,16,20
28,17,0
28,18,20
28,19,8
28,20,20
28,21,37
28,22,20
28,23,24
28,24,20
28,25,8
28,26,20
28,27,34
28,28,20
28,29,35
29,0,40
29,1,32
29,2,22
29,3,41
29,4,34
29,5,2
29,6,0
29,7,1
29,8,16
29,9,37
29,10,28
29,11,17
29,12,6
29,13,18
29,14,27
29,15,40
29,16,30
29,17,25
29,18,26
29,19,18
29,20,16
29,21,15
29,22,23
29,23,34
29,24,30
29,25,5
29,26,10
29,27,26
29,28,20
29,29,37
