x,y,z
18,21,20
18,22,40
18,23,39
18,24,43
18,25,38
18,26,40
18,27,37
18,28,4
18,29,11
19,0,17
19,1,19
19,2,12
19,3,0
19,4,0
19,5,6
19,6,28
19,7,39
19,8,48
19,9,40
19,10,50
19,11,28
19,12,25
19,13,5
19,14,13
19,15,6
19,16,16
19,17,17
19,18,2
19,19,21
19,20,29
19,21,31
19,22,42
19,23,39
19,24,41
19,25,39
19,26,42
19,27,38
19,28,38
19,29,12
20,0,17
20,1,25
20,2,6
20,3,22
20,4,0
20,5,0
20,6,4
20,7,33
20,8,28
20,9,50
20,10,29
20,11,42
20,12,3
20,13,10
20,14,0
20,15,11
20,16,17
20,17,33
20,18,10
20,19,26
20,20,17
20,21,50
20,22,40
20,23,40
20,24,39
20,25,41
20,26,43
20,27,39
20,28,17
20,29,0
21,0,20
21,1,6
21,2,20
21,3,27
21,4,25
21,5,0
21,6,7
21,7,20
21,8,30
21,9,43
21,10,31
21,11,21
21,12,2
21,13,13
21,14,20
21,15,29
21,16,15
21,17,15
21,18,5
21,19,7
21,20,0
21,21,20
21,22,30
21,23,23
21,24,43
21,25,43
21,26,38
21,27,44
21,28,20
21,29,5
22,0,3
22,1,0
22,2,18
22,3,33
22,4,36
22,5,0
22,6,5
22,7,27
22,8,38
22,9,22
22,10,25
22,11,6
22,12,15
22,13,29
22,14,39
22,15,30
22,16,12
22,17,12
22,18,0
22,19,15
22,20,0
22,21,0
22,22,18
22,23,10
22,24,4
22,25,30
22,26,40
22,27,44
22,28,40
22,29,20
23,0,0
23,1,0
23,2,12
23,3,20
23,4,15
23,5,16
23,6,0
23,7,7
23,8,15
23,9,36
23,10,19
23,11,19
23,12,38
23,13,50
23,14,44
23,15,31
23,16,2
23,17,3
23,18,11
23,19,29
23,20,30
23,21,28
23,22,22
23,23,1
23,24,0
23,25,9
23,26,31
23,27,42
23,28,50
23,29,28
24,0,5
24,1,13
24,2,21
24,3,2
24,4,22
24,5,34
24,6,10
24,7,14
24,8,12
24,9,29
24,10,24
24,11,34
24,12,27
24,13,24
24,14,22
24,15,19
24,16,0
24,17,22
24,18,33
24,19,48
24,20,50
24,21,20
24,22,15
24,23,6
24,24,13
24,25,0
24,26,5
24,27,33
24,28,25
24,29,35
25,0,41
25,1,27
25,2,8
25,3,31
25,4,21
25,5,34
25,6,33
25,7,19
25,8,30
25,9,34
25,10,1
25,11,24
25,12,5
25,13,17
25,14,0
25,15,0
25,16,0
25,17,26
25,18,23
25,19,50
25,20,28
25,21,13
25,22,7
25,23,17
25,24,24
25,25,22
25,26,15
25,27,23
25,28,8
25,29,29
26,0,47
26,1,42
26,2,15
26,3,21
26,4,13
26,5,30
26,6,38
26,7,40
26,8,38
26,9,27
26,10,5
26,11,1
26,12,12
26,13,11
26,14,21
26,15,6
26,16,2
26,17,0
26,18,19
26,19,16
26,20,9
26,21,0
26,22,0
26,23,15
26,24,33
26,25,47
26,26,35
26,27,28
26,28,21
26,29,16
27,0,29
27,1,26
27,2,0
27,3,20
27,4,0
27,5,38
27,6,37
27,7,37
27,8,8
27,9,0
27,10,5
27,11,26
27,12,30
27,13,27
27,14,24
27,15,22
27,16,17
27,17,8
27,18,14
27,19,22
27,20,10
27,21,0
27,22,7
27,23,33
27,24,49
27,25,33
27,26,50
27,27,35
27,28,23
27,29,35
28,0,20
28,1,10
28,2,0
28,3,3
28,4,26
28,5,32
28,6,29
28,7,20
28,8,3
28,9,1
28,10,12
28,11,26
28,12,30
28,13,25
28,14,20
28,15,28
28,16,6
28,17,21
28,18,3
28,19,16
28,20,23
28,21,20
28,22,25
28,23,23
28,24,14
28,25,18
28,26,17
28,27,20
28,28,20
28,29,22
29,0,3
29,1,0
29,2,6
29,3,31
29,4,27
29,5,28
29,6,39
29,7,9
29,8,0
29,9,0
29,10,11
29,11,24
29,12,19
29,13,13
29,14,12
29,15,23
29,16,35
29,17,31
29,18,27
29,19,42
29,20,36
29,21,36
29,22,23
29,23,26
29,24,4
29,25,13
29,26,12
29,27,15
29,28,10
29,29,27
