x,y,z
17,18,20.0
17,19,27.0
17,20,13.0
17,21,23.0
17,22,16.0
17,23,7.0
17,24,8.0
17,25,18.0
17,26,32.0
17,27,28.0
17,28,12.0
17,29,7.0
18,0,17.0
18,1,30.0
18,2,20.0
18,3,21.0
18,4,32.0
18,5,43.0
18,6,34.0
18,7,23.0
18,8,4.0
18,9,15.0
18,10,7.0
18,11,7.0
18,12,8.0
18,13,6.0
18,14,7.0
18,15,9.0
18,16,6.0
18,17,13.0
18,18,23.0
18,19,0.0
18,20,4.0
18,21,20.0
18,22,7.0
18,23,24.0
18,24,8.0
18,25,50.0
18,26,36.0
18,27,27.0
18,28,22.0
18,29,0.0
19,0,18.0
19,1,17.0
19,2,22.0
19,3,25.0
19,4,34.0
19,5,32.0
19,6,10.0
19,7,22.0
19,8,20.0
19,9,7.0
19,10,15.0
19,11,9.0
19,12,9.0
19,13,9.0
19,14,9.0
19,15,6.0
19,16,0.0
19,17,14.0
19,18,3.0
19,19,17.0
19,20,8.0
19,21,7.0
19,22,25.0
19,23,24.0
19,24,20.0
19,25,46.0
19,26,30.0
19,27,42.0
19,28,22.0
19,29,2.0
20,0,18.0
20,1,23.0
20,2,11.0
20,3,22.0
20,4,39.0
20,5,23.0
20,6,2.0
20,7,8.0
20,8,24.0
20,9,4.0
20,10,8.0
20,11,12.0
20,12,0.0
20,13,2.0
20,14,13.0
20,15,0.0
20,16,11.0
20,17,6.0
20,18,28.0
20,19,36.0
20,20,14.0
20,21,22.0
20,22,24.0
20,23,34.0
20,24,29.0
20,25,15.0
20,26,33.0
20,27,14.0
20,28,25.0
20,29,0.0
21,0,20.0
21,1,12.0
21,2,21.0
21,3,12.0
21,4,13.0
21,5,20.0
21,6,18.0
21,7,20.0
21,8,18.0
21,9,29.0
21,10,9.0
21,11,23.0
21,12,15.0
21,13,20.0
21,14,20.0
21,15,2.0
21,16,7.0
21,17,17.0
21,18,34.0
21,19,18.0
21,20,23.0
21,21,20.0
21,22,29.0
21,23,42.0
21,24,25.0
21,25,10.0
21,26,25.0
21,27,17.0
21,28,20.0
21,29,13.0
22,0,32.0
22,1,5.0
22,2,6.0
22,3,3.0
22,4,9.0
22,5,34.0
22,6,31.0
22,7,29.0
22,8,32.0
22,9,45.0
22,10,46.0
22,11,21.0
22,12,36.0
22,13,27.0
22,14,26.0
22,15,46.0
22,16,8.0
22,17,15.0
22,18,20.0
22,19,23.0
22,20,3.0
22,21,12.0
22,22,17.0
22,23,34.0
22,24,40.0
22,25,14.0
22,26,19.0
22,27,24.0
22,28,27.0
22,29,7.0
23,0,24.0
23,1,21.0
23,2,23.0
23,3,24.0
23,4,2.0
23,5,10.0
23,6,49.0
23,7,27.0
23,8,11.0
23,9,17.0
23,10,47.0
23,11,45.0
23,12,36.0
23,13,38.0
23,14,36.0
23,15,50.0
23,16,35.0
23,17,26.0
23,18,33.0
23,19,11.0
23,20,0.0
23,21,5.0
23,22,16.0
23,23,35.0
23,24,17.0
23,25,23.0
23,26,16.0
23,27,11.0
23,28,32.0
23,29,17.0
24,0,27.0
24,1,31.0
24,2,42.0
24,3,24.0
24,4,17.0
24,5,18.0
24,6,19.0
24,7,24.0
24,8,16.0
24,9,24.0
24,10,31.0
24,11,34.0
24,12,28.0
24,13,20.0
24,14,26.0
24,15,32.0
24,16,20.0
24,17,29.0
24,18,17.0
24,19,3.0
24,20,0.0
24,21,11.0
24,22,32.0
24,23,37.0
24,24,24.0
24,25,13.0
24,26,0.0
24,27,20.0
24,28,17.0
24,29,35.0
25,0,22.0
25,1,41.0
25,2,37.0
25,3,15.0
25,4,20.0
25,5,12.0
25,6,17.0
25,7,13.0
25,8,29.0
25,9,9.0
25,10,3.0
25,11,12.0
25,12,11.0
25,13,21.0
25,14,8.0
25,15,22.0
25,16,21.0
25,17,6.0
25,18,16.0
25,19,15.0
25,20,11.0
25,21,27.0
25,22,24.0
25,23,40.0
25,24,31.0
25,25,16.0
25,26,4.0
25,27,0.0
25,28,16.0
25,29,24.0
26,0,10.0
26,1,31.0
26,2,43.0
26,3,29.0
26,4,8.0
26,5,18.0
26,6,27.0
26,7,38.0
26,8,28.0
26,9,15.0
26,10,5.0
26,11,11.0
26,12,17.0
26,13,23.0
26,14,19.0
26,15,0.0
26,16,4.0
26,17,0.0
26,18,16.0
26,19,12.0
26,20,21.0
26,21,29.0
26,22,25.0
26,23,31.0
26,24,35.0
26,25,25.0
26,26,17.0
26,27,0.0
26,28,0.0
26,29,3.0
27,0,28.0
27,1,25.0
27,2,19.0
27,3,27.0
27,4,0.0
27,5,15.0
27,6,29.0
27,7,22.0
27,8,35.0
27,9,17.0
27,10,41.0
27,11,29.0
27,12,27.0
27,13,33.0
27,14,25.0
27,15,9.0
27,16,10.0
27,17,5.0
27,18,2.0
27,19,15.0
27,20,23.0
27,21,34.0
27,22,23.0
27,23,11.0
27,24,22.0
27,25,26.0
27,26,30.0
27,27,20.0
27,28,10.0
27,29,6.0
28,0,20.0
28,1,14.0
28,2,26.0
28,3,25.0
28,4,4.0
28,5,10.0
28,6,18.0
28,7,20.0
28,8,17.0
28,9,19.0
28,10,15.0
28,11,29.0
28,12,20.0
28,13,11.0
28,14,20.0
28,15,24.0
28,16,1.0
28,17,10.0
28,18,18.0
28,19,43.0
28,20,33.0
28,21,20.0
28,22,0.0
28,23,6.0
28,24,7.0
28,25,23.0
28,26,33.0
28,27,25.0
28,28,20.0
28,29,35.0
29,0,32.0
29,1,18.0
29,2,24.0
29,3,16.0
29,4,10.0
29,5,13.0
29,6,19.0
29,7,23.0
29,8,20.0
29,9,9.0
29,10,2.0
29,11,19.0
29,12,12.0
29,13,0.0
29,14,1.0
29,15,6.0
29,16,17.0
29,17,25.0
29,18,27.0
29,19,41.0
29,20,21.0
29,21,27.0
29,22,14.0
29,23,0.0
29,24,0.0
29,25,0.0
29,26,18.0
29,27,33.0
29,28,16.0
29,29,38.0
